item_name	item_price	item_attribute_name	item_attribute	website_category	link
BOSCH KGV39VL31 S kombinált hűtőszekrény	159796	Frekvencia:	50 Hz	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-kgv39vl31-s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140894.html
BOSCH KGV39VL31 S kombinált hűtőszekrény	159796	Biztosíték:	10 A	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-kgv39vl31-s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140894.html
BOSCH KGV39VL31 S kombinált hűtőszekrény	159796	Méretek (Szé / Ma / Mé):	60 cm x 201 cm x 65 cm	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-kgv39vl31-s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140894.html
BOSCH KGV39VL31 S kombinált hűtőszekrény	159796	Görgős láb:	Igen	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-kgv39vl31-s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140894.html
BOSCH KGV39VL31 S kombinált hűtőszekrény	159796	Szín:	Inox	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-kgv39vl31-s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140894.html
BOSCH KGV39VL31 S kombinált hűtőszekrény	159796	Kábelhossz:	2.4 m	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-kgv39vl31-s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140894.html
BOSCH KGV39VL31 S kombinált hűtőszekrény	159796	Szélesség:	60 cm	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-kgv39vl31-s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140894.html
BOSCH KGV39VL31 S kombinált hűtőszekrény	159796	Magasság:	201 cm	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-kgv39vl31-s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140894.html
BOSCH KGV39VL31 S kombinált hűtőszekrény	159796	Mélység:	65 cm	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-kgv39vl31-s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140894.html
BOSCH KGV39VL31 S kombinált hűtőszekrény	159796	Állítható lábak:	Igen - csak első	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-kgv39vl31-s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140894.html
BOSCH KGV39VL31 S kombinált hűtőszekrény	159796	Tömeg:	87 kg	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-kgv39vl31-s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140894.html
BOSCH KGV39VL31 S kombinált hűtőszekrény	159796	Jogi megjegyzések:	A termékek mellé Media Markt által kiállított jótállási jegyet mellékelünk, amely megfelel a mindenkor hatályos jogszabályi előírásoknak. Kérjük, hogy a termék mellett található gyártói és a Media Markt által kiállított jótállási jegyet, továbbá az ellenérték megfizetését igazoló bizonylatot (számla) együtt őrizze meg. A Media Markt által kiállított jótállási jeggyel a garanciális igények (jótállás, kellékszavatosság) teljeskörűen érvényesíthetők mind a gyártó szervizpartnereken, mind a Media Markt áruházak vevőszolgálatán keresztül.	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-kgv39vl31-s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140894.html
BOSCH KGV39VL31 S kombinált hűtőszekrény	159796	Gyártói garancia:	24 hónap	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-kgv39vl31-s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140894.html
BOSCH KGV39VL31 S kombinált hűtőszekrény	159796	Gyártói garancia hossza (hónap):	24	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-kgv39vl31-s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140894.html
BOSCH KGV39VL31 S kombinált hűtőszekrény	159796	Gyártó:	BOSCH	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-kgv39vl31-s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140894.html
BOSCH KGV39VL31 S kombinált hűtőszekrény	159796	Energiaosztály:	A++	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-kgv39vl31-s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140894.html
BOSCH KGV39VL31 S kombinált hűtőszekrény	159796	Éves energiafogyasztás:	237 kWh	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-kgv39vl31-s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140894.html
BOSCH KGV39VL31 S kombinált hűtőszekrény	159796	Nettó hűtő űrtartalom:	248 l	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-kgv39vl31-s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140894.html
BOSCH KGV39VL31 S kombinált hűtőszekrény	159796	Nettó fagyasztó űrtartalom:	94 l	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-kgv39vl31-s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140894.html
BOSCH KGV39VL31 S kombinált hűtőszekrény	159796	Csillagok száma:	4 csillagos	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-kgv39vl31-s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140894.html
BOSCH KGV39VL31 S kombinált hűtőszekrény	159796	Klímaosztály:	SN, T	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-kgv39vl31-s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140894.html
BOSCH KGV39VL31 S kombinált hűtőszekrény	159796	Zajszint:	39 dB	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-kgv39vl31-s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140894.html
BOSCH KGV39VL31 S kombinált hűtőszekrény	159796	Energiahatékonysági skála:	A+++ to D	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-kgv39vl31-s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140894.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Készülék típusa:	Fagyasztószekrény	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Felépítés:	Szabadonálló készülék	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Fagyasztási kapacitás:	22 kg / 24 h	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Ellenőrzés típusa:	Elektronikus	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Visszamelegedési idő:	25 óra	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Cikkszám:	1264261	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Fagyasztórekeszek száma:	8	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	No Frost (csökkent jegesedés):	Igen	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Gyorsfagyasztás funkció:	Igen	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Belső világítás:	Igen	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Különleges jellemzők:	Multi-Alarm-System, Fagyasztási naptár, BigBox, Jégkockatartó	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Kijelző:	7 szegmenses digitális kijelző	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Hőmérséklet szabályozás:	Elektronikus	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Bemeneti feszültség:	220 - 2240 V	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Frekvencia:	50 Hz	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Biztosíték:	10 A	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Méretek (Szé / Ma / Mé):	70 cm x 191 cm x 78 cm	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Kábelhossz:	230 cm	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Szélesség:	70 cm	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Magasság:	191 cm	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Mélység:	78 cm	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Állítható lábak:	Igen - csak első	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Szín:	Fehér	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Tömeg:	97.6 kg	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Jogi megjegyzések:	A termékek mellé Media Markt által kiállított jótállási jegyet mellékelünk, amely megfelel a mindenkor hatályos jogszabályi előírásoknak. Kérjük, hogy a termék mellett található gyártói és a Media Markt által kiállított jótállási jegyet, továbbá az ellenérték megfizetését igazoló bizonylatot (számla) együtt őrizze meg. A Media Markt által kiállított jótállási jeggyel a garanciális igények (jótállás, kellékszavatosság) teljeskörűen érvényesíthetők mind a gyártó szervizpartnereken, mind a Media Markt áruházak vevőszolgálatán keresztül.	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Gyártói garancia:	24 hónap	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Gyártói garancia hossza (hónap):	24	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Gyártó:	BOSCH	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Energiaosztály:	A++	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Éves energiafogyasztás:	301 kWh	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Nettó fagyasztó űrtartalom:	360 l	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Zajszint:	42 dB	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
BOSCH GSN 58 AW 35 fagyasztószekrény	244999	Energiahatékonysági skála:	A+++ to D	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_bosch-gsn-58-aw-35-fagyaszt%C3%B3szekr%C3%A9ny-1264261.html
GORENJE F 6181 AW fagyasztószekrény	114996	Készülék típusa:	Fagyasztószekrény	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Fagyasztási kapacitás:	25 kg / 24 h	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Ellenőrzés típusa:	Mechanikus	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Visszamelegedési idő:	28 óra	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Cikkszám:	1094562	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Kiolvasztás:	Manuális	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Kosarak/fiókok száma:	8	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Hőmérséklet szabályozás:	Igen	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Hőmérséklet figyelmeztető funkció:	Látható	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Energiafogyasztás:	0.79 kWh	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Teljesítmény:	120 W	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Biztosíték:	10 A	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Méretek (Szé / Ma / Mé):	60 cm x 180 cm x 64 cm	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Szélesség:	60 cm	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Magasság:	180 cm	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Mélység:	64 cm	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Állítható lábak:	Igen	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Szín:	Fehér	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Tömeg:	80 kg	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Jogi megjegyzések:	A termékek mellé Media Markt által kiállított jótállási jegyet mellékelünk, amely megfelel a mindenkor hatályos jogszabályi előírásoknak. Kérjük, hogy a termék mellett található gyártói és a Media Markt által kiállított jótállási jegyet, továbbá az ellenérték megfizetését igazoló bizonylatot (számla) együtt őrizze meg. A Media Markt által kiállított jótállási jeggyel a garanciális igények (jótállás, kellékszavatosság) teljeskörűen érvényesíthetők mind a gyártó szervizpartnereken, mind a Media Markt áruházak vevőszolgálatán keresztül.	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Gyártói garancia:	36 hónap	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Gyártói garancia hossza (hónap):	36	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Gyártó:	GORENJE	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Energiaosztály:	A+	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Éves energiafogyasztás:	289 kWh	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Nettó fagyasztó űrtartalom:	270 l	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Csillagok száma:	4 csillagos	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Klímaosztály:	N, SN, ST, T	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Zajszint:	42 dB	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
GORENJE F 6181 AW fagyasztószekrény	114996	Energiahatékonysági skála:	A+++ to D	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html
BEKO RDSA-310M30 X felülfagyasztós hűtő	97993	Készülék típusa:	Felülfagyasztós hűtő	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-rdsa-310m30-x-fel%C3%BClfagyaszt%C3%B3s-h%C5%B1t%C5%91-1234243.html
BEKO RDSA-310M30 X felülfagyasztós hűtő	97993	Felépítés:	Szabadonálló	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-rdsa-310m30-x-fel%C3%BClfagyaszt%C3%B3s-h%C5%B1t%C5%91-1234243.html
BEKO RDSA-310M30 X felülfagyasztós hűtő	97993	Hűtési rendszer:	Statikus	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-rdsa-310m30-x-fel%C3%BClfagyaszt%C3%B3s-h%C5%B1t%C5%91-1234243.html
BEKO RDSA-310M30 X felülfagyasztós hűtő	97993	Visszamelegedési idő:	19 óra	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-rdsa-310m30-x-fel%C3%BClfagyaszt%C3%B3s-h%C5%B1t%C5%91-1234243.html
BEKO RDSA-310M30 X felülfagyasztós hűtő	97993	Cikkszám:	1234243	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-rdsa-310m30-x-fel%C3%BClfagyaszt%C3%B3s-h%C5%B1t%C5%91-1234243.html
BEKO RDSA-310M30 X felülfagyasztós hűtő	97993	Antibakteriális belső bevonat:	Igen	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-rdsa-310m30-x-fel%C3%BClfagyaszt%C3%B3s-h%C5%B1t%C5%91-1234243.html
BEKO RDSA-310M30 X felülfagyasztós hűtő	97993	Rekeszek száma (hűtő):	1	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-rdsa-310m30-x-fel%C3%BClfagyaszt%C3%B3s-h%C5%B1t%C5%91-1234243.html
BEKO RDSA-310M30 X felülfagyasztós hűtő	97993	Ajtórekeszek száma:	4	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-rdsa-310m30-x-fel%C3%BClfagyaszt%C3%B3s-h%C5%B1t%C5%91-1234243.html
BEKO RDSA-310M30 X felülfagyasztós hűtő	97993	Polcok száma (hűtő):	4	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-rdsa-310m30-x-fel%C3%BClfagyaszt%C3%B3s-h%C5%B1t%C5%91-1234243.html
BEKO RDSA-310M30 X felülfagyasztós hűtő	97993	Fagyasztási kapacitás:	3.5 kg / 24 h	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-rdsa-310m30-x-fel%C3%BClfagyaszt%C3%B3s-h%C5%B1t%C5%91-1234243.html
BEKO RDSA-310M30 X felülfagyasztós hűtő	97993	Fagyasztórekesz helyzete:	Felül	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-rdsa-310m30-x-fel%C3%BClfagyaszt%C3%B3s-h%C5%B1t%C5%91-1234243.html
BEKO RDSA-310M30 X felülfagyasztós hűtő	97993	Ajtók száma:	2	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-rdsa-310m30-x-fel%C3%BClfagyaszt%C3%B3s-h%C5%B1t%C5%91-1234243.html
BEKO RDSA-310M30 X felülfagyasztós hűtő	97993	Vezérlési elemek:	Mechanikus	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-rdsa-310m30-x-fel%C3%BClfagyaszt%C3%B3s-h%C5%B1t%C5%91-1234243.html
BEKO RDSA-310M30 X felülfagyasztós hűtő	97993	Energiafogyasztás:	0.569 kWh	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-rdsa-310m30-x-fel%C3%BClfagyaszt%C3%B3s-h%C5%B1t%C5%91-1234243.html
BEKO RDSA-310M30 X felülfagyasztós hűtő	97993	Méretek (Szé / Ma / Mé):	59.5 cm x 175.4 cm x 60 cm	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-rdsa-310m30-x-fel%C3%BClfagyaszt%C3%B3s-h%C5%B1t%C5%91-1234243.html
BEKO RDSA-310M30 X felülfagyasztós hűtő	97993	Szín:	Inox	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-rdsa-310m30-x-fel%C3%BClfagyaszt%C3%B3s-h%C5%B1t%C5%91-1234243.html
BEKO RDSA-310M30 X felülfagyasztós hűtő	97993	Szélesség:	59.5 cm	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-rdsa-310m30-x-fel%C3%BClfagyaszt%C3%B3s-h%C5%B1t%C5%91-1234243.html
BEKO RDSA-310M30 X felülfagyasztós hűtő	97993	Magasság:	175.4 cm	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-rdsa-310m30-x-fel%C3%BClfagyaszt%C3%B3s-h%C5%B1t%C5%91-1234243.html
