item_name	item_price	item_attribute_name	item_attribute	website_category	link
Electrolux ENN2874CFW CustomFlex beépíthető kombinált hűtőszekrény, LowFrost, 178 cm, A++	175 490 Ft	Hűtő polc	4 db	edigital_refrigerator	https://edigital.hu/beepitheto-huto/electrolux-enn2874cfw-customflex-beepitheto-kombinalt-hutoszekreny-lowfrost-178-cm-p543049
Electrolux ENN2874CFW CustomFlex beépíthető kombinált hűtőszekrény, LowFrost, 178 cm, A++	175 490 Ft	Zöldségtároló fiók	2 db	edigital_refrigerator	https://edigital.hu/beepitheto-huto/electrolux-enn2874cfw-customflex-beepitheto-kombinalt-hutoszekreny-lowfrost-178-cm-p543049
Electrolux ENN2874CFW CustomFlex beépíthető kombinált hűtőszekrény, LowFrost, 178 cm, A++	175 490 Ft	Fagyasztó űrtartalom	72 l	edigital_refrigerator	https://edigital.hu/beepitheto-huto/electrolux-enn2874cfw-customflex-beepitheto-kombinalt-hutoszekreny-lowfrost-178-cm-p543049
Electrolux ENN2874CFW CustomFlex beépíthető kombinált hűtőszekrény, LowFrost, 178 cm, A++	175 490 Ft	Fagyasztó leolvasztás	LowFrost	edigital_refrigerator	https://edigital.hu/beepitheto-huto/electrolux-enn2874cfw-customflex-beepitheto-kombinalt-hutoszekreny-lowfrost-178-cm-p543049
Electrolux ENN2874CFW CustomFlex beépíthető kombinált hűtőszekrény, LowFrost, 178 cm, A++	175 490 Ft	Fagyasztó fiók	3 db	edigital_refrigerator	https://edigital.hu/beepitheto-huto/electrolux-enn2874cfw-customflex-beepitheto-kombinalt-hutoszekreny-lowfrost-178-cm-p543049
Zanussi ZBA22422SA Beépíthető hűtőszekrény, 122 cm, A+	94 990 Ft	Cikkszám	543082	edigital_refrigerator	https://edigital.hu/beepitheto-huto/zanussi-zba22422sa-beepitheto-hutoszekreny-122-cm-p543082
Zanussi ZBA22422SA Beépíthető hűtőszekrény, 122 cm, A+	94 990 Ft	Gyártó	ZANUSSI	edigital_refrigerator	https://edigital.hu/beepitheto-huto/zanussi-zba22422sa-beepitheto-hutoszekreny-122-cm-p543082
Zanussi ZBA22422SA Beépíthető hűtőszekrény, 122 cm, A+	94 990 Ft	Garancia	2 éves	edigital_refrigerator	https://edigital.hu/beepitheto-huto/zanussi-zba22422sa-beepitheto-hutoszekreny-122-cm-p543082
Zanussi ZBA22422SA Beépíthető hűtőszekrény, 122 cm, A+	94 990 Ft	Kivitel	Beépíthető	edigital_refrigerator	https://edigital.hu/beepitheto-huto/zanussi-zba22422sa-beepitheto-hutoszekreny-122-cm-p543082
Zanussi ZBA22422SA Beépíthető hűtőszekrény, 122 cm, A+	94 990 Ft	Típus	felülfagyasztós	edigital_refrigerator	https://edigital.hu/beepitheto-huto/zanussi-zba22422sa-beepitheto-hutoszekreny-122-cm-p543082
Zanussi ZBA22422SA Beépíthető hűtőszekrény, 122 cm, A+	94 990 Ft	Energiaosztály	A+	edigital_refrigerator	https://edigital.hu/beepitheto-huto/zanussi-zba22422sa-beepitheto-hutoszekreny-122-cm-p543082
Zanussi ZBA22422SA Beépíthető hűtőszekrény, 122 cm, A+	94 990 Ft	Energiafogyasztás (kWh)	214 kWh/év	edigital_refrigerator	https://edigital.hu/beepitheto-huto/zanussi-zba22422sa-beepitheto-hutoszekreny-122-cm-p543082
Zanussi ZBA22422SA Beépíthető hűtőszekrény, 122 cm, A+	94 990 Ft	Egyéb jellemzők	Megfordítható ajtónyílás, Automatikus leolvasztás, Statikus hűtési rendszer, Mechanikus vezérlés, Jobboldali ajtószerelés, LED belső világítás, Alacsony zajszint	edigital_refrigerator	https://edigital.hu/beepitheto-huto/zanussi-zba22422sa-beepitheto-hutoszekreny-122-cm-p543082
Zanussi ZBA22422SA Beépíthető hűtőszekrény, 122 cm, A+	94 990 Ft	Tartozékok	tojástartó	edigital_refrigerator	https://edigital.hu/beepitheto-huto/zanussi-zba22422sa-beepitheto-hutoszekreny-122-cm-p543082
Zanussi ZBA22422SA Beépíthető hűtőszekrény, 122 cm, A+	94 990 Ft	Szélesség (cm)	54	edigital_refrigerator	https://edigital.hu/beepitheto-huto/zanussi-zba22422sa-beepitheto-hutoszekreny-122-cm-p543082
Zanussi ZBA22422SA Beépíthető hűtőszekrény, 122 cm, A+	94 990 Ft	Magasság (cm)	121,8	edigital_refrigerator	https://edigital.hu/beepitheto-huto/zanussi-zba22422sa-beepitheto-hutoszekreny-122-cm-p543082
Zanussi ZBA22422SA Beépíthető hűtőszekrény, 122 cm, A+	94 990 Ft	Mélység (cm)	54,9	edigital_refrigerator	https://edigital.hu/beepitheto-huto/zanussi-zba22422sa-beepitheto-hutoszekreny-122-cm-p543082
Zanussi ZBA22422SA Beépíthető hűtőszekrény, 122 cm, A+	94 990 Ft	Súly (kg)	39	edigital_refrigerator	https://edigital.hu/beepitheto-huto/zanussi-zba22422sa-beepitheto-hutoszekreny-122-cm-p543082
Zanussi ZBA22422SA Beépíthető hűtőszekrény, 122 cm, A+	94 990 Ft	Ajtók száma	1 db	edigital_refrigerator	https://edigital.hu/beepitheto-huto/zanussi-zba22422sa-beepitheto-hutoszekreny-122-cm-p543082
Zanussi ZBA22422SA Beépíthető hűtőszekrény, 122 cm, A+	94 990 Ft	Hűtő űrtartalom	173 l	edigital_refrigerator	https://edigital.hu/beepitheto-huto/zanussi-zba22422sa-beepitheto-hutoszekreny-122-cm-p543082
Zanussi ZBA22422SA Beépíthető hűtőszekrény, 122 cm, A+	94 990 Ft	Hűtő polc	3 db	edigital_refrigerator	https://edigital.hu/beepitheto-huto/zanussi-zba22422sa-beepitheto-hutoszekreny-122-cm-p543082
Zanussi ZBA22422SA Beépíthető hűtőszekrény, 122 cm, A+	94 990 Ft	Ajtórekesz	5 db	edigital_refrigerator	https://edigital.hu/beepitheto-huto/zanussi-zba22422sa-beepitheto-hutoszekreny-122-cm-p543082
Zanussi ZBA22422SA Beépíthető hűtőszekrény, 122 cm, A+	94 990 Ft	Zöldségtároló fiók	1 db	edigital_refrigerator	https://edigital.hu/beepitheto-huto/zanussi-zba22422sa-beepitheto-hutoszekreny-122-cm-p543082
Zanussi ZBA22422SA Beépíthető hűtőszekrény, 122 cm, A+	94 990 Ft	Fagyasztó űrtartalom	14 l	edigital_refrigerator	https://edigital.hu/beepitheto-huto/zanussi-zba22422sa-beepitheto-hutoszekreny-122-cm-p543082
Zanussi ZBA22422SA Beépíthető hűtőszekrény, 122 cm, A+	94 990 Ft	Fagyasztó fiók	1 db fagyasztórekesz	edigital_refrigerator	https://edigital.hu/beepitheto-huto/zanussi-zba22422sa-beepitheto-hutoszekreny-122-cm-p543082
Domo DO913DV fagyasztószekrény, A++	58 590 Ft	Cikkszám	577162	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/domo-do913dv-fagyasztoszekreny-p577162
Domo DO913DV fagyasztószekrény, A++	58 590 Ft	Gyártó	DOMO	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/domo-do913dv-fagyasztoszekreny-p577162
Domo DO913DV fagyasztószekrény, A++	58 590 Ft	Garancia	1 éves	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/domo-do913dv-fagyasztoszekreny-p577162
Domo DO913DV fagyasztószekrény, A++	58 590 Ft	Kivitel	Szabadon álló	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/domo-do913dv-fagyasztoszekreny-p577162
Domo DO913DV fagyasztószekrény, A++	58 590 Ft	Típus	fagyasztószekrény	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/domo-do913dv-fagyasztoszekreny-p577162
Domo DO913DV fagyasztószekrény, A++	58 590 Ft	Energiaosztály	A++	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/domo-do913dv-fagyasztoszekreny-p577162
Domo DO913DV fagyasztószekrény, A++	58 590 Ft	Energiafogyasztás (kWh)	138	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/domo-do913dv-fagyasztoszekreny-p577162
Domo DO913DV fagyasztószekrény, A++	58 590 Ft	Egyéb jellemzők	Megfordítható ajtónyílás, Mechanikus hőmérséklet-szabályozás	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/domo-do913dv-fagyasztoszekreny-p577162
Domo DO913DV fagyasztószekrény, A++	58 590 Ft	Szín	fehér	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/domo-do913dv-fagyasztoszekreny-p577162
Domo DO913DV fagyasztószekrény, A++	58 590 Ft	Szélesség (cm)	55	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/domo-do913dv-fagyasztoszekreny-p577162
Domo DO913DV fagyasztószekrény, A++	58 590 Ft	Magasság (cm)	84,5	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/domo-do913dv-fagyasztoszekreny-p577162
Domo DO913DV fagyasztószekrény, A++	58 590 Ft	Mélység (cm)	57	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/domo-do913dv-fagyasztoszekreny-p577162
Domo DO913DV fagyasztószekrény, A++	58 590 Ft	Súly (kg)	32,15 kg (bruttó)	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/domo-do913dv-fagyasztoszekreny-p577162
Domo DO913DV fagyasztószekrény, A++	58 590 Ft	Ajtók száma	1 db	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/domo-do913dv-fagyasztoszekreny-p577162
Domo DO913DV fagyasztószekrény, A++	58 590 Ft	Hűtő űrtartalom	nincs hűtő rész	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/domo-do913dv-fagyasztoszekreny-p577162
Domo DO913DV fagyasztószekrény, A++	58 590 Ft	Fagyasztó űrtartalom	86 l	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/domo-do913dv-fagyasztoszekreny-p577162
Domo DO913DV fagyasztószekrény, A++	58 590 Ft	Fagyasztó fiók	3 fagyasztófiók	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/domo-do913dv-fagyasztoszekreny-p577162
Sharp SJ-XG690MBE felülfagyasztós hűtőszekrény A++, bézs	364 990 Ft	Cikkszám	594758	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/sharp-sj-xg690mbe-felulfagyasztos-hutoszekreny-bezs-p594758
Sharp SJ-XG690MBE felülfagyasztós hűtőszekrény A++, bézs	364 990 Ft	Gyártó	SHARP	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/sharp-sj-xg690mbe-felulfagyasztos-hutoszekreny-bezs-p594758
Sharp SJ-XG690MBE felülfagyasztós hűtőszekrény A++, bézs	364 990 Ft	Garancia	2 éves	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/sharp-sj-xg690mbe-felulfagyasztos-hutoszekreny-bezs-p594758
Sharp SJ-XG690MBE felülfagyasztós hűtőszekrény A++, bézs	364 990 Ft	Kivitel	Szabadon álló	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/sharp-sj-xg690mbe-felulfagyasztos-hutoszekreny-bezs-p594758
Sharp SJ-XG690MBE felülfagyasztós hűtőszekrény A++, bézs	364 990 Ft	Típus	felülfagyasztós, Kombinált hűtő-fagyasztó	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/sharp-sj-xg690mbe-felulfagyasztos-hutoszekreny-bezs-p594758
Sharp SJ-XG690MBE felülfagyasztós hűtőszekrény A++, bézs	364 990 Ft	Energiaosztály	A++	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/sharp-sj-xg690mbe-felulfagyasztos-hutoszekreny-bezs-p594758
Sharp SJ-XG690MBE felülfagyasztós hűtőszekrény A++, bézs	364 990 Ft	Egyéb jellemzők	NoFrost rendszer, LED belső világítás, Nyitott ajtónál hangjelzés, Vakáció program, Elektronikus hőmérséklet beállítás, Hibrid hűtőrendszer, Plasmacluster technológia, Gyorsfagyasztás funkció, Szagtalanító	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/sharp-sj-xg690mbe-felulfagyasztos-hutoszekreny-bezs-p594758
Sharp SJ-XG690MBE felülfagyasztós hűtőszekrény A++, bézs	364 990 Ft	Szín	bézs	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/sharp-sj-xg690mbe-felulfagyasztos-hutoszekreny-bezs-p594758
Sharp SJ-XG690MBE felülfagyasztós hűtőszekrény A++, bézs	364 990 Ft	Szélesség (cm)	82	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/sharp-sj-xg690mbe-felulfagyasztos-hutoszekreny-bezs-p594758
Sharp SJ-XG690MBE felülfagyasztós hűtőszekrény A++, bézs	364 990 Ft	Magasság (cm)	187	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/sharp-sj-xg690mbe-felulfagyasztos-hutoszekreny-bezs-p594758
Sharp SJ-XG690MBE felülfagyasztós hűtőszekrény A++, bézs	364 990 Ft	Mélység (cm)	74	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/sharp-sj-xg690mbe-felulfagyasztos-hutoszekreny-bezs-p594758
Sharp SJ-XG690MBE felülfagyasztós hűtőszekrény A++, bézs	364 990 Ft	Ajtók száma	2 db	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/sharp-sj-xg690mbe-felulfagyasztos-hutoszekreny-bezs-p594758
Sharp SJ-XG690MBE felülfagyasztós hűtőszekrény A++, bézs	364 990 Ft	Hűtő űrtartalom	387 l	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/sharp-sj-xg690mbe-felulfagyasztos-hutoszekreny-bezs-p594758
Sharp SJ-XG690MBE felülfagyasztós hűtőszekrény A++, bézs	364 990 Ft	Hűtő polc	4 db	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/sharp-sj-xg690mbe-felulfagyasztos-hutoszekreny-bezs-p594758
Sharp SJ-XG690MBE felülfagyasztós hűtőszekrény A++, bézs	364 990 Ft	Ajtórekesz	4 db	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/sharp-sj-xg690mbe-felulfagyasztos-hutoszekreny-bezs-p594758
Sharp SJ-XG690MBE felülfagyasztós hűtőszekrény A++, bézs	364 990 Ft	Zöldségtároló fiók	1 db	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/sharp-sj-xg690mbe-felulfagyasztos-hutoszekreny-bezs-p594758
Sharp SJ-XG690MBE felülfagyasztós hűtőszekrény A++, bézs	364 990 Ft	Fagyasztó űrtartalom	163 l	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/sharp-sj-xg690mbe-felulfagyasztos-hutoszekreny-bezs-p594758
Sharp SJ-XG690MBE felülfagyasztós hűtőszekrény A++, bézs	364 990 Ft	Fagyasztó leolvasztás	NoFrost	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/sharp-sj-xg690mbe-felulfagyasztos-hutoszekreny-bezs-p594758
Sharp SJ-XG690MBE felülfagyasztós hűtőszekrény A++, bézs	364 990 Ft	Fagyasztó polc	2 db	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/sharp-sj-xg690mbe-felulfagyasztos-hutoszekreny-bezs-p594758
Snaige FR240-1RR1AAA-J3SNJ1Z felülfagyasztós hűtőszekrény A++	114 990 Ft	Cikkszám	619052	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/snaige-fr240-1rr1aaa-j3snj1z-felulfagyasztos-hutoszekreny-p619052
Snaige FR240-1RR1AAA-J3SNJ1Z felülfagyasztós hűtőszekrény A++	114 990 Ft	Gyártó	SNAIGE	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/snaige-fr240-1rr1aaa-j3snj1z-felulfagyasztos-hutoszekreny-p619052
Snaige FR240-1RR1AAA-J3SNJ1Z felülfagyasztós hűtőszekrény A++	114 990 Ft	Garancia	5 éves	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/snaige-fr240-1rr1aaa-j3snj1z-felulfagyasztos-hutoszekreny-p619052
Snaige FR240-1RR1AAA-J3SNJ1Z felülfagyasztós hűtőszekrény A++	114 990 Ft	Kivitel	Szabadon álló	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/snaige-fr240-1rr1aaa-j3snj1z-felulfagyasztos-hutoszekreny-p619052
Snaige FR240-1RR1AAA-J3SNJ1Z felülfagyasztós hűtőszekrény A++	114 990 Ft	Típus	felülfagyasztós	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/snaige-fr240-1rr1aaa-j3snj1z-felulfagyasztos-hutoszekreny-p619052
Snaige FR240-1RR1AAA-J3SNJ1Z felülfagyasztós hűtőszekrény A++	114 990 Ft	Energiaosztály	A++	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/snaige-fr240-1rr1aaa-j3snj1z-felulfagyasztos-hutoszekreny-p619052
Snaige FR240-1RR1AAA-J3SNJ1Z felülfagyasztós hűtőszekrény A++	114 990 Ft	Energiafogyasztás (kWh)	173 kWh / év	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/snaige-fr240-1rr1aaa-j3snj1z-felulfagyasztos-hutoszekreny-p619052
Snaige FR240-1RR1AAA-J3SNJ1Z felülfagyasztós hűtőszekrény A++	114 990 Ft	Egyéb jellemzők	Antibakteriális védelem, Belső világítás, Biztonsági üvegpolc, Állítható polcmagasság, Frissentartó rekesz, Automatikus leolvasztás a hűtőtérben	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/snaige-fr240-1rr1aaa-j3snj1z-felulfagyasztos-hutoszekreny-p619052
Snaige FR240-1RR1AAA-J3SNJ1Z felülfagyasztós hűtőszekrény A++	114 990 Ft	Szín	fekete	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/snaige-fr240-1rr1aaa-j3snj1z-felulfagyasztos-hutoszekreny-p619052
Snaige FR240-1RR1AAA-J3SNJ1Z felülfagyasztós hűtőszekrény A++	114 990 Ft	Szélesség (cm)	64	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/snaige-fr240-1rr1aaa-j3snj1z-felulfagyasztos-hutoszekreny-p619052
Snaige FR240-1RR1AAA-J3SNJ1Z felülfagyasztós hűtőszekrény A++	114 990 Ft	Magasság (cm)	155	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/snaige-fr240-1rr1aaa-j3snj1z-felulfagyasztos-hutoszekreny-p619052
Snaige FR240-1RR1AAA-J3SNJ1Z felülfagyasztós hűtőszekrény A++	114 990 Ft	Mélység (cm)	57	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/snaige-fr240-1rr1aaa-j3snj1z-felulfagyasztos-hutoszekreny-p619052
Snaige FR240-1RR1AAA-J3SNJ1Z felülfagyasztós hűtőszekrény A++	114 990 Ft	Súly (kg)	45,5 kg	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/snaige-fr240-1rr1aaa-j3snj1z-felulfagyasztos-hutoszekreny-p619052
Snaige FR240-1RR1AAA-J3SNJ1Z felülfagyasztós hűtőszekrény A++	114 990 Ft	Ajtók száma	2 db	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/snaige-fr240-1rr1aaa-j3snj1z-felulfagyasztos-hutoszekreny-p619052
Snaige FR240-1RR1AAA-J3SNJ1Z felülfagyasztós hűtőszekrény A++	114 990 Ft	Hűtő űrtartalom	166 l	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/snaige-fr240-1rr1aaa-j3snj1z-felulfagyasztos-hutoszekreny-p619052
Snaige FR240-1RR1AAA-J3SNJ1Z felülfagyasztós hűtőszekrény A++	114 990 Ft	Hűtő polc	4 db	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/snaige-fr240-1rr1aaa-j3snj1z-felulfagyasztos-hutoszekreny-p619052
Snaige FR240-1RR1AAA-J3SNJ1Z felülfagyasztós hűtőszekrény A++	114 990 Ft	Ajtórekesz	3 db	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/snaige-fr240-1rr1aaa-j3snj1z-felulfagyasztos-hutoszekreny-p619052
Snaige FR240-1RR1AAA-J3SNJ1Z felülfagyasztós hűtőszekrény A++	114 990 Ft	Zöldségtároló fiók	1 db	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/snaige-fr240-1rr1aaa-j3snj1z-felulfagyasztos-hutoszekreny-p619052
Snaige FR240-1RR1AAA-J3SNJ1Z felülfagyasztós hűtőszekrény A++	114 990 Ft	Fagyasztó űrtartalom	46 l	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/snaige-fr240-1rr1aaa-j3snj1z-felulfagyasztos-hutoszekreny-p619052
Snaige FR240-1RR1AAA-J3SNJ1Z felülfagyasztós hűtőszekrény A++	114 990 Ft	Fagyasztó leolvasztás	manuális	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/snaige-fr240-1rr1aaa-j3snj1z-felulfagyasztos-hutoszekreny-p619052
Snaige FR240-1RR1AAA-J3SNJ1Z felülfagyasztós hűtőszekrény A++	114 990 Ft	Fagyasztó polc	1 db	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/snaige-fr240-1rr1aaa-j3snj1z-felulfagyasztos-hutoszekreny-p619052
Gorenje NRK6202MX4 alulfagyasztós hűtőszekrény, inox, A++	157 990 Ft	Cikkszám	637615	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/gorenje-nrk6202mx4-alulfagyasztos-hutoszekreny-inox-p637615
Gorenje NRK6202MX4 alulfagyasztós hűtőszekrény, inox, A++	157 990 Ft	Gyártó	GORENJE	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/gorenje-nrk6202mx4-alulfagyasztos-hutoszekreny-inox-p637615
Gorenje NRK6202MX4 alulfagyasztós hűtőszekrény, inox, A++	157 990 Ft	Garancia	3 éves	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/gorenje-nrk6202mx4-alulfagyasztos-hutoszekreny-inox-p637615
Gorenje NRK6202MX4 alulfagyasztós hűtőszekrény, inox, A++	157 990 Ft	Kivitel	Szabadon álló	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/gorenje-nrk6202mx4-alulfagyasztos-hutoszekreny-inox-p637615
Gorenje NRK6202MX4 alulfagyasztós hűtőszekrény, inox, A++	157 990 Ft	Típus	Kombinált hűtő-fagyasztó	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/gorenje-nrk6202mx4-alulfagyasztos-hutoszekreny-inox-p637615
Gorenje NRK6202MX4 alulfagyasztós hűtőszekrény, inox, A++	157 990 Ft	Energiaosztály	A++	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/gorenje-nrk6202mx4-alulfagyasztos-hutoszekreny-inox-p637615
Gorenje NRK6202MX4 alulfagyasztós hűtőszekrény, inox, A++	157 990 Ft	Energiafogyasztás (kWh)	245 kWh/év	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/gorenje-nrk6202mx4-alulfagyasztos-hutoszekreny-inox-p637615
Gorenje NRK6202MX4 alulfagyasztós hűtőszekrény, inox, A++	157 990 Ft	Egyéb jellemzők	NoFrost rendszer, Nyitott ajtónál hangjelzés, FastFreeze, IonAir, AdaptTech, Multiflow, Elektronikus vezérlés, Érintővezérlős LED-kijelző, Automatikus leolvasztás a hűtőtérben, Rejtett fogantyúk, Palacktartó, FreshZone	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/gorenje-nrk6202mx4-alulfagyasztos-hutoszekreny-inox-p637615
Gorenje NRK6202MX4 alulfagyasztós hűtőszekrény, inox, A++	157 990 Ft	Tartozékok	tojástartó, jégkockatartó, vaj és sajtartó	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/gorenje-nrk6202mx4-alulfagyasztos-hutoszekreny-inox-p637615
Gorenje NRK6202MX4 alulfagyasztós hűtőszekrény, inox, A++	157 990 Ft	Szín	inox	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/gorenje-nrk6202mx4-alulfagyasztos-hutoszekreny-inox-p637615
Gorenje NRK6202MX4 alulfagyasztós hűtőszekrény, inox, A++	157 990 Ft	Szélesség (cm)	60	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/gorenje-nrk6202mx4-alulfagyasztos-hutoszekreny-inox-p637615
Gorenje NRK6202MX4 alulfagyasztós hűtőszekrény, inox, A++	157 990 Ft	Magasság (cm)	200	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/gorenje-nrk6202mx4-alulfagyasztos-hutoszekreny-inox-p637615
Gorenje NRK6202MX4 alulfagyasztós hűtőszekrény, inox, A++	157 990 Ft	Mélység (cm)	64	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/gorenje-nrk6202mx4-alulfagyasztos-hutoszekreny-inox-p637615
Gorenje NRK6202MX4 alulfagyasztós hűtőszekrény, inox, A++	157 990 Ft	Súly (kg)	69,5 kg (nettó)	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/gorenje-nrk6202mx4-alulfagyasztos-hutoszekreny-inox-p637615
Gorenje NRK6202MX4 alulfagyasztós hűtőszekrény, inox, A++	157 990 Ft	Ajtók száma	2 db	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/gorenje-nrk6202mx4-alulfagyasztos-hutoszekreny-inox-p637615
Gorenje NRK6202MX4 alulfagyasztós hűtőszekrény, inox, A++	157 990 Ft	Hűtő űrtartalom	254 l	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/gorenje-nrk6202mx4-alulfagyasztos-hutoszekreny-inox-p637615
Gorenje NRK6202MX4 alulfagyasztós hűtőszekrény, inox, A++	157 990 Ft	Hűtő polc	5 db	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/gorenje-nrk6202mx4-alulfagyasztos-hutoszekreny-inox-p637615
Gorenje NRK6202MX4 alulfagyasztós hűtőszekrény, inox, A++	157 990 Ft	Ajtórekesz	3 db	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/gorenje-nrk6202mx4-alulfagyasztos-hutoszekreny-inox-p637615
Gorenje NRK6202MX4 alulfagyasztós hűtőszekrény, inox, A++	157 990 Ft	Zöldségtároló fiók	van	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/gorenje-nrk6202mx4-alulfagyasztos-hutoszekreny-inox-p637615
Gorenje NRK6202MX4 alulfagyasztós hűtőszekrény, inox, A++	157 990 Ft	Fagyasztó űrtartalom	85 l	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/gorenje-nrk6202mx4-alulfagyasztos-hutoszekreny-inox-p637615
Gorenje NRK6202MX4 alulfagyasztós hűtőszekrény, inox, A++	157 990 Ft	Fagyasztó leolvasztás	NoFrost	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/gorenje-nrk6202mx4-alulfagyasztos-hutoszekreny-inox-p637615
Gorenje NRK6202MX4 alulfagyasztós hűtőszekrény, inox, A++	157 990 Ft	Fagyasztó fiók	3 db	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/gorenje-nrk6202mx4-alulfagyasztos-hutoszekreny-inox-p637615
Electrolux EN3484MOX Kombinált hűtőszekrény, No Frost, NaturaFresh fiók, 186 cm, A++	147 990 Ft	Cikkszám	639038	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/electrolux-en3484mox-kombinalt-hutoszekreny-no-frost-naturafresh-fiok-186-cm-p639038
Electrolux EN3484MOX Kombinált hűtőszekrény, No Frost, NaturaFresh fiók, 186 cm, A++	147 990 Ft	Gyártó	ELECTROLUX	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/electrolux-en3484mox-kombinalt-hutoszekreny-no-frost-naturafresh-fiok-186-cm-p639038
Electrolux EN3484MOX Kombinált hűtőszekrény, No Frost, NaturaFresh fiók, 186 cm, A++	147 990 Ft	Garancia	2 éves	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/electrolux-en3484mox-kombinalt-hutoszekreny-no-frost-naturafresh-fiok-186-cm-p639038
