item_links	website_category
/alulfagyasztos-huto/bosch-kgn39vi45-alulfagyasztos-hutoszekreny-ujracsomagolt-p652963	edigital_refrigerator_links
/egyajtos-huto/zanussi-zrg16605wa-hutoszekreny-85-cm-p375019	edigital_refrigerator_links
/side-side-huto/lg-gsl760swxv-side-side-hutoszekreny-p580484	edigital_refrigerator_links
/alulfagyasztos-huto/lg-gbb71pzefn-alulfagyasztos-hutoszekreny-p664131	edigital_refrigerator_links
/beepitheto-huto/whirlpool-art-6503-beepitheto-hutoszekreny-p305444	edigital_refrigerator_links
/alulfagyasztos-huto/zanussi-zrb34103wa-kombinalt-hutoszekreny-185-cm-p419020	edigital_refrigerator_links
/side-side-huto/sharp-sjex820fsl-side-side-hutozekreny-szurke-p486449	edigital_refrigerator_links
/felulfagyasztos-huto/aeg-rdb72321ax-kombinalt-hutoszekreny-140-cm-p509781	edigital_refrigerator_links
/side-side-huto/whirlpool-wq9-e1l-side-side-hutoszekreny-p577865	edigital_refrigerator_links
/side-side-huto/eta-138890010-side-side-hutoszekreny-p584211	edigital_refrigerator_links
/alulfagyasztos-huto/samsung-rb37j501mwwef-alulfagyasztos-hutoszekreny-p644928	edigital_refrigerator_links
/egyajtos-huto/crown-cm-68b-uvegajtos-hutoszekreny-minibar-p663091	edigital_refrigerator_links
/alulfagyasztos-huto/aeg-rcb53421lx-alulfagyasztos-hutoszekreny-ujszeru-p663163	edigital_refrigerator_links
/side-side-huto/aeg-rmb66111nx-side-side-hutoszekreny-nofrost-178-cm-p680558	edigital_refrigerator_links
/alulfagyasztos-huto/bosch-kgv36vw32-alulfagyasztos-hutoszekreny-p358222	edigital_refrigerator_links
/borhuto/hyundai-vin6-borhuto-p363001	edigital_refrigerator_links
/side-side-huto/lg-gsj961nebz-side-side-hutoszekreny-p482499	edigital_refrigerator_links
/egyajtos-huto/aeg-rke63221dx-hutoszekreny-155-cm-p557496	edigital_refrigerator_links
/alulfagyasztos-huto/aeg-rcb53421lw-kombinalt-hutoszekreny-185-cm-p557509	edigital_refrigerator_links
/felulfagyasztos-huto/lg-gtb382pzczd-felulfagyasztos-hutoszekreny-p578811	edigital_refrigerator_links
/fagyasztoszekreny/amica-fz1333aa-fagyasztoszekreny-p617840	edigital_refrigerator_links
/alulfagyasztos-huto/bosch-kgn46xl30-alulfagyasztos-hutoszekreny-p626742	edigital_refrigerator_links
/side-side-huto/gorenje-nrs9182vb-side-side-hutoszekreny-fekete-p637605	edigital_refrigerator_links
/felulfagyasztos-huto/snaige-fr240-1rr1aaa-j3ltj1a-felulfagyasztos-hutoszekreny-fekete-p651777	edigital_refrigerator_links
/egyajtos-huto/lg-gl5241pzjz1-egyajtos-hutoszekreny-ujracsomagolt-p677356	edigital_refrigerator_links
/alulfagyasztos-huto/candy-chsb-6186-x-alulfagyasztos-hutoszekreny-inox-p682801	edigital_refrigerator_links
/alulfagyasztos-huto/lg-gbf61pzjzn-total-no-frost-alulfagyasztos-hutoszekreny-p685155	edigital_refrigerator_links
/alulfagyasztos-huto/whirlpool-wtnf-83z-mx-h-alulfagyasztos-hutoszekreny-total-no-frost-ujracsomagolt-p688777	edigital_refrigerator_links
/alulfagyasztos-huto/samsung-rb37j5005saef-alulfagyasztos-hutoszekreny-p375708	edigital_refrigerator_links
/fagyasztoszekreny/beko-fbi-5850-beepitheto-fagyaszto-p489248	edigital_refrigerator_links
/felulfagyasztos-huto/beko-rdsa-310m30-x-felulfagyasztos-hutoszekreny-p503867	edigital_refrigerator_links
/alulfagyasztos-huto/beko-rcsa-270k20s-alulfagyasztos-hutoszekreny-ezust-szinu-p503873	edigital_refrigerator_links
/beepitheto-huto/whirlpool-arg-18081-beepitheto-hutoszekreny-p508909	edigital_refrigerator_links
/beepitheto-huto/aeg-sce81816ts-beepitheto-kombinalt-hutoszekreny-nofrost-178-cm-p510429	edigital_refrigerator_links
/alulfagyasztos-huto/bosch-kgn39xi38-alulfagyasztos-hutoszekreny-p523731	edigital_refrigerator_links
/alulfagyasztos-huto/bosch-kgf56pi40-alulfagyasztos-hutoszekreny-no-frost-serie8-p561615	edigital_refrigerator_links
/felulfagyasztos-huto/hotpoint-ariston-entm-18220-vw-felulfagyasztos-hutoszekreny-p562765	edigital_refrigerator_links
/side-side-huto/samsung-rs66n8101s9ef-side-side-hutoszekreny-p580475	edigital_refrigerator_links
/alulfagyasztos-huto/snaige-rf36sm-s1ra21-alulfagyasztos-hutoszekreny-p589352	edigital_refrigerator_links
/felulfagyasztos-huto/samsung-rt58k7105sleo-felulfagyasztos-hutoszekreny-p599101	edigital_refrigerator_links
/fagyasztolada/whirlpool-whe-31352-fo-fagyasztolada-feher-p644915	edigital_refrigerator_links
/beepitheto-huto/gorenje-nrki5182a1-beepitheto-alulfagyasztos-hutoszekreny-p652669	edigital_refrigerator_links
/felulfagyasztos-huto/snaige-fr275-1rr1aaa-c3ltj1a-felulfagyasztos-hutoszekreny-fekete-ujracsomagolt-p713030	edigital_refrigerator_links
/felulfagyasztos-huto/indesit-taa5-hutoszekreny-p212959	edigital_refrigerator_links
/elektromos-hutotaska/sencor-scm-3033bl-hutotaska-p241249	edigital_refrigerator_links
/alulfagyasztos-huto/indesit-caa-55-alulfagyasztos-hutoszekreny-p244314	edigital_refrigerator_links
/egyajtos-huto/electrolux-erf2504aow-hutoszekreny-125-cm-p306698	edigital_refrigerator_links
/felulfagyasztos-huto/zanussi-zrt27100wa-kombinalt-hutoszekreny-160-cm-p368925	edigital_refrigerator_links
/beepitheto-huto/whirlpool-art-9811-sf-beepitheto-hutoszekreny-p374833	edigital_refrigerator_links
/beepitheto-huto/electrolux-enn3101aow-beepitheto-kombinalt-hutoszekreny-185-cm-p419234	edigital_refrigerator_links
/alulfagyasztos-huto/indesit-lr8-s2-w-b-alulfagyasztos-hutoszekreny-p482646	edigital_refrigerator_links
/alulfagyasztos-huto/beko-rcsa-365k30-w-alulfagyasztos-hutoszekreny-p503892	edigital_refrigerator_links
/egyajtos-huto/amica-ks-15612-t-1-hutoszekreny-kek-p506709	edigital_refrigerator_links
/felulfagyasztos-huto/amica-ks-15614-s-hutoszekreny-fekete-p508186	edigital_refrigerator_links
/beepitheto-huto/gorenje-rki4181e1-beepitheto-hutoszekreny-p508676	edigital_refrigerator_links
/alulfagyasztos-huto/electrolux-en3855mfx-customflex-kombinalt-hutoszekreny-nofrost-201-cm-p509770	edigital_refrigerator_links
/fagyasztolada/beko-hsa-29530-fagyasztolada-p509787	edigital_refrigerator_links
/side-side-huto/lg-gsb760pzxv-side-side-hutoszekreny-total-no-frost-p539303	edigital_refrigerator_links
/borhuto/caso-winecomfort-24-borhuto-645-p626113	edigital_refrigerator_links
/alulfagyasztos-huto/navon-286-alulfagyasztos-hutoszekreny-p627808	edigital_refrigerator_links
