"item_name_short"|"colour"|"item_name"|"producer"|"type"|"energy_class"|"energy_consumption"|"guarantee_month"|"width_cm"|"height_cm"|"depth_cm"|"weight_kg"|"n_doors"|"cooling_capacity_l"|"freezing_capacity_l"|"item_price_edigital"|"link_edigital"|"articleID_edigital"|"item_price_mediamarkt"|"link_mediamarkt"|"articleID_mediamarkt"|"website"|"common_item_id"
"Sharp SJXG740GBK"|"black"|"Sharp SJXG740GBK felülfagyasztós hûtõszekrény, A++"|"SHARP"|"Refrigerator"|"A++"|320|24|86|187|74|NA|2|422|178|397990|"https://edigital.hu/felulfagyasztos-huto/sharp-sjxg740gbk-felulfagyasztos-hutoszekreny-p568191"|568191|NA|NA|NA|"edigital"|508
"Snaige C29SMT10021"|"white"|"Snaige C29SM-T10021 hûtõszekrény, A+"|"SNAIGE"|"Refrigerator"|"A+"|132|60|60|145|62|52|1|270|0|79990|"https://edigital.hu/egyajtos-huto/snaige-c29sm-t10021-hutoszekreny-p408728"|408728|NA|NA|NA|"edigital"|509
"Snaige CD350100D"|"white"|"Snaige CD350-100D üvegajtós hûtõszekrény"|"SNAIGE"|"Refrigerator"|NA|766|24|60|173|60|NA|1|350|0|119990|"https://edigital.hu/egyajtos-huto/snaige-cd350-100d-uvegajtos-hutoszekreny-p408186"|408186|NA|NA|NA|"edigital"|510
"Snaige FR2401RR1AAA-C3SNJ1Z"|"beige"|"Snaige FR240-1RR1AAA-C3SNJ1Z felülfagyasztós hûtõszekrény A++-[újracsomagolt]"|"SNAIGE"|"Refrigerator"|"A++"|173|NA|56|150|60|NA|2|166|46|91990|"https://edigital.hu/felulfagyasztos-huto/snaige-fr240-1rr1aaa-c3snj1z-felulfagyasztos-hutoszekreny-ujracsomagolt-p668889"|668889|NA|NA|NA|"edigital"|511
"Snaige FR2401RR1AAA-J3SNJ1Z"|"black"|"Snaige FR240-1RR1AAA-J3SNJ1Z felülfagyasztós hûtõszekrény A++"|"SNAIGE"|"Refrigerator"|"A++"|173|60|64|155|57|46|2|166|46|114990|"https://edigital.hu/felulfagyasztos-huto/snaige-fr240-1rr1aaa-j3snj1z-felulfagyasztos-hutoszekreny-p619052"|619052|NA|NA|NA|"edigital"|512
"Snaigé CD40DM"|"white"|"Snaigé CD40DM Üvegajtós hûtõszekrény"|"SNAIGE"|"Refrigerator"|NA|781|24|60|200|60|NA|1|360|NA|144990|"https://edigital.hu/egyajtos-huto/snaige-cd40dm-uvegajtos-hutoszekreny-p489260"|489260|NA|NA|NA|"edigital"|513
"Snaigé FR2401RR1AAA-J3LTJ1A"|"black"|"Snaigé FR240-1RR1AAA-J3LTJ1A felülfagyasztós hûtõszekrény, fekete A++"|"SNAIGE"|"Refrigerator"|"A++"|173|60|56|148|65|NA|2|166|46|105390|"https://edigital.hu/felulfagyasztos-huto/snaige-fr240-1rr1aaa-j3ltj1a-felulfagyasztos-hutoszekreny-fekete-p651777"|651777|NA|NA|NA|"edigital"|514
"Snaigé FR2751101AA"|"white"|"Snaigé FR275-1101AA felülfgyasztós hûtõszekrény"|"SNAIGE"|"Refrigerator"|"A+"|230|60|56|169|60|NA|2|201|57|75890|"https://edigital.hu/felulfagyasztos-huto/snaige-fr275-1101aa-felulfgyasztos-hutoszekreny-p421136"|421136|NA|NA|NA|"edigital"|515
"Snaigé FR2751RR1AAA-C3LTJ1A"|"black"|"Snaigé FR275-1RR1AAA-C3LTJ1A felülfagyasztós hûtõszekrény, fekete A++"|"SNAIGE"|"Refrigerator"|"A++"|197|60|56|172|63|NA|2|201|57|99990|"https://edigital.hu/felulfagyasztos-huto/snaige-fr275-1rr1aaa-c3ltj1a-felulfagyasztos-hutoszekreny-fekete-p651779"|651779|NA|NA|NA|"edigital"|516
"Snaigé FR2751RR1AAA-C3LTJ1A"|"black"|"Snaigé FR275-1RR1AAA-C3LTJ1A felülfagyasztós hûtõszekrény, fekete A++ - [Újracsomagolt]"|"SNAIGE"|"Refrigerator"|"A++"|197|NA|56|172|63|NA|2|201|57|99990|"https://edigital.hu/felulfagyasztos-huto/snaige-fr275-1rr1aaa-c3ltj1a-felulfagyasztos-hutoszekreny-fekete-ujracsomagolt-p713030"|713030|NA|NA|NA|"edigital"|516
"Snaigé RF34SMS1CI21"|"blue"|"Snaigé RF34SM-S1CI21 alulfagyasztós hûtõszekrény kék"|"SNAIGE"|"Refrigerator"|"A+"|256|60|60|185|62|NA|2|214|88|109990|"https://edigital.hu/alulfagyasztos-huto/snaige-rf34sm-s1ci21-alulfagyasztos-hutoszekreny-kek-p421157"|421157|NA|NA|NA|"edigital"|517
"Snaigé RF34SMS1RA21"|"red"|"Snaigé RF34SM-S1RA21 alulfagyasztós hûtõszekrény piros"|"SNAIGE"|"Refrigerator"|"A+"|256|60|60|185|62|NA|2|214|88|109990|"https://edigital.hu/alulfagyasztos-huto/snaige-rf34sm-s1ra21-alulfagyasztos-hutoszekreny-piros-p421155"|421155|NA|NA|NA|"edigital"|518
"Snaigé RF35SMP10022"|"white"|"Snaigé RF35SM-P10022 alulfagyasztós hûtõszekrény, A++"|"SNAIGE"|"Refrigerator"|"A++"|223|60|60|194|65|NA|2|191|119|129990|"https://edigital.hu/alulfagyasztos-huto/snaige-rf35sm-p10022-alulfagyasztos-hutoszekreny-p589347"|589347|NA|NA|NA|"edigital"|519
"Snaigé RF36SMS1RA21"|"red"|"Snaigé RF36SM-S1RA21 alulfagyasztós hûtõszekrény, A+"|"SNAIGE"|"Refrigerator"|"A+"|262|60|60|194|62|NA|2|233|88|109990|"https://edigital.hu/alulfagyasztos-huto/snaige-rf36sm-s1ra21-alulfagyasztos-hutoszekreny-p589352"|589352|NA|NA|NA|"edigital"|520
"Stahlman ST300 6"|"black"|"Stahlman ST-300 6 palackos borhûtõ, fekete"|"STAHLMAN"|"Wine refrigerator"|NA|70|24|30|54|44|10|1|17|NA|27990|"https://edigital.hu/borhuto/stahlman-st-300-6-palackos-borhuto-fekete-p683721"|683721|NA|NA|NA|"edigital"|521
"WHIRLPOOL B TNF 5012"|"grey"|"WHIRLPOOL B TNF 5012 OX No Frost kombinált hûtõszekrény"|"WHIRLPOOL"|"Refrigerator"|"A++"|324|24|70|195|76|84|2|300|144|NA|NA|NA|187999|"https://www.mediamarkt.hu/hu/product/_whirlpool-b-tnf-5012-ox-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1205769.html"|1205769|"mediamarkt"|522
"WHIRLPOOL B TNF 5322"|"grey"|"WHIRLPOOL B TNF 5322 OX No Frost kombinált hûtõszekrény"|"WHIRLPOOL"|"Refrigerator"|"A++"|328|24|70|196|76|84|NA|330|148|NA|NA|NA|222996|"https://www.mediamarkt.hu/hu/product/_whirlpool-b-tnf-5322-ox-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1259995.html"|1259995|"mediamarkt"|523
"WHIRLPOOL SW6 AM2Q W"|"white"|"WHIRLPOOL SW6 AM2Q W 6. érzék  hûtõszekrény, 318L, A++"|"WHIRLPOOL"|"Refrigerator"|"A++"|110|24|60|167|65|58|1|318|NA|NA|NA|NA|135996|"https://www.mediamarkt.hu/hu/product/_whirlpool-sw6-am2q-w-6-%C3%A9rz%C3%A9k-h%C5%B1t%C5%91szekr%C3%A9ny-318l-a-1205763.html"|1205763|"mediamarkt"|524
"WHIRLPOOL SW6 AM2Q W"|"white"|"Whirlpool SW6 AM2Q W egyajtós hûtõszekrény A++"|"WHIRLPOOL"|"Refrigerator"|"A++"|110|24|60|167|64|58|1|NA|0|144990|"https://edigital.hu/egyajtos-huto/whirlpool-sw6-am2q-w-egyajtos-hutoszekreny-p431015"|431015|NA|NA|NA|"edigital"|524
"WHIRLPOOL SW8 AM2C KAR"|"black"|"WHIRLPOOL SW8 AM2C KAR 6. érzék  hûtõszekrény, 363L A++"|"WHIRLPOOL"|"Refrigerator"|"A++"|114|24|60|188|63|62|1|363|NA|NA|NA|NA|241996|"https://www.mediamarkt.hu/hu/product/_whirlpool-sw8-am2c-kar-6-%C3%A9rz%C3%A9k-h%C5%B1t%C5%91szekr%C3%A9ny-363l-a-1254281.html"|1254281|"mediamarkt"|525
"WHIRLPOOL SW8 AM2C KAR"|"black"|"Whirlpool SW8 AM2C KAR egyajtüs hûtõszekrény, A++, fekete"|"WHIRLPOOL"|"Refrigerator"|"A++"|114|24|60|188|63|NA|1|363|0|254990|"https://edigital.hu/egyajtos-huto/whirlpool-sw8-am2c-kar-egyajtus-hutoszekreny-fekete-p535333"|535333|NA|NA|NA|"edigital"|525
"WHIRLPOOL SW8 AM2C XR"|"grey"|"WHIRLPOOL SW8 AM2C XR 6. érzék  hûtõszekrény, 363L A++"|"WHIRLPOOL"|"Refrigerator"|"A++"|114|24|60|188|63|62|1|363|NA|NA|NA|NA|173996|"https://www.mediamarkt.hu/hu/product/_whirlpool-sw8-am2c-xr-6-%C3%A9rz%C3%A9k-h%C5%B1t%C5%91szekr%C3%A9ny-363l-a-1205764.html"|1205764|"mediamarkt"|526
"WHIRLPOOL SW8 AM2C XRL"|"grey"|"WHIRLPOOL SW8 AM2C XRL 6. érzék  hûtõszekrény, 363L A++"|"WHIRLPOOL"|"Refrigerator"|"A++"|114|24|60|188|63|62|1|363|NA|NA|NA|NA|179799|"https://www.mediamarkt.hu/hu/product/_whirlpool-sw8-am2c-xrl-6-%C3%A9rz%C3%A9k-h%C5%B1t%C5%91szekr%C3%A9ny-363l-a-1254280.html"|1254280|"mediamarkt"|527
"WHIRLPOOL SW8 AM2C XRL"|"grey"|"Whirlpool SW8 AM2C XRL egyajtós hûtõszekrény, A++"|"WHIRLPOOL"|"Refrigerator"|"A++"|114|24|60|188|63|62|1|363|0|179990|"https://edigital.hu/egyajtos-huto/whirlpool-sw8-am2c-xrl-egyajtos-hutoszekreny-p562746"|562746|NA|NA|NA|"edigital"|527
"WHIRLPOOL T TNF 8211"|"grey"|"WHIRLPOOL T TNF 8211 OX No Frost kombinált hûtõszekrény"|"WHIRLPOOL"|"Refrigerator"|"A+"|377|24|70|180|72|78|2|322|101|NA|NA|NA|197999|"https://www.mediamarkt.hu/hu/product/_whirlpool-t-tnf-8211-ox-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1205765.html"|1205765|"mediamarkt"|528
"WHIRLPOOL T TNF 8211"|"grey"|"Whirlpool T TNF 8211 OX felülfagyasztós inox hûtõszekrény No Frost"|"WHIRLPOOL"|"Refrigerator"|"A+"|386|24|70|180|72|78|2|322|101|139990|"https://edigital.hu/felulfagyasztos-huto/whirlpool-t-tnf-8211-ox-felulfagyasztos-inox-hutoszekreny-no-frost-p431017"|431017|NA|NA|NA|"edigital"|528
"WHIRLPOOL UW4 F2Y WB"|"white"|"WHIRLPOOL UW4 F2Y WB F fagyasztószekrény"|"WHIRLPOOL"|"Freezer"|"A++"|200|24|60|142|64|56|1|NA|175|NA|NA|NA|141999|"https://www.mediamarkt.hu/hu/product/_whirlpool-uw4-f2y-wb-f-fagyaszt%C3%B3szekr%C3%A9ny-1205771.html"|1205771|"mediamarkt"|529
"WHIRLPOOL UW4 F2Y WB"|"white"|"Whirlpool UW4 F2Y WB F fagyasztószekrény No Frost A++"|"WHIRLPOOL"|"Freezer"|"A++"|200|24|60|142|64|56|1|NA|175|125990|"https://edigital.hu/fagyasztoszekreny/whirlpool-uw4-f2y-wb-f-fagyasztoszekreny-no-frost-p450389"|450389|NA|NA|NA|"edigital"|529
"WHIRLPOOL UW8 F2C KSB"|"black"|"WHIRLPOOL UW8 F2C KSB fagyasztószekrény"|"WHIRLPOOL"|"Freezer"|"A++"|242|24|60|188|63|69|NA|NA|252|NA|NA|NA|229999|"https://www.mediamarkt.hu/hu/product/_whirlpool-uw8-f2c-ksb-fagyaszt%C3%B3szekr%C3%A9ny-1254286.html"|1254286|"mediamarkt"|530
"WHIRLPOOL UW8 F2C KSB"|"black"|"Whirlpool UW8 F2C KSB fagyasztószekrény, A++, fekete"|"WHIRLPOOL"|"Freezer"|"A++"|242|24|60|188|63|NA|1|0|252|224990|"https://edigital.hu/fagyasztoszekreny/whirlpool-uw8-f2c-ksb-fagyasztoszekreny-fekete-p535339"|535339|NA|NA|NA|"edigital"|530
"WHIRLPOOL W4D7 AAA B"|"black"|"WHIRLPOOL W4D7 AAA B C No Frost kombinált hûtõszekrény"|"WHIRLPOOL"|"Refrigerator"|"A++"|295|24|70|196|78|98|2|292|110|NA|NA|NA|239799|"https://www.mediamarkt.hu/hu/product/_whirlpool-w4d7-aaa-b-c-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294022.html"|1294022|"mediamarkt"|531
"WHIRLPOOL W5 821E OX"|"grey"|"WHIRLPOOL W5 821E OX kombinált hûtõszekrény"|"WHIRLPOOL"|"Refrigerator"|"A++"|243|24|NA|189|66|62|2|228|111|NA|NA|NA|114993|"https://www.mediamarkt.hu/hu/product/_whirlpool-w5-821e-ox-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294003.html"|1294003|"mediamarkt"|533
"WHIRLPOOL W5 821E OX"|"grey"|"Whirlpool W5 821E OX alulfagyasztós hûtõszekrény, inox, A++"|"WHIRLPOOL"|"Refrigerator"|"A++"|243|24|60|189|66|62|2|228|111|99990|"https://edigital.hu/alulfagyasztos-huto/whirlpool-w5-821e-ox-alulfagyasztos-hutoszekreny-inox-p641091"|641091|NA|NA|NA|"edigital"|533
"WHIRLPOOL W5 821E W"|"white"|"WHIRLPOOL W5 821E W kombinált hûtõszekrény"|"WHIRLPOOL"|"Refrigerator"|"A++"|243|24|NA|189|66|62|2|228|111|NA|NA|NA|109996|"https://www.mediamarkt.hu/hu/product/_whirlpool-w5-821e-w-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294002.html"|1294002|"mediamarkt"|534
"WHIRLPOOL W5 921E OX"|"grey"|"WHIRLPOOL W5 921E OX kombinált hûtõszekrény"|"WHIRLPOOL"|NA|"A++"|253|24|60|20|66|70|2|261|111|NA|NA|NA|134799|"https://www.mediamarkt.hu/hu/product/_whirlpool-w5-921e-ox-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294004.html"|1294004|"mediamarkt"|535
"WHIRLPOOL W7 821O K"|"black"|"WHIRLPOOL W7 821O K No Frost kombinált hûtõszekrény"|"WHIRLPOOL"|NA|"A++"|271|24|60|189|68|74|2|234|104|NA|NA|NA|149799|"https://www.mediamarkt.hu/hu/product/_whirlpool-w7-821o-k-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294007.html"|1294007|"mediamarkt"|536
"WHIRLPOOL W7 821O OX"|"grey"|"WHIRLPOOL W7 821O OX H No Frost kombinált hûtõszekrény"|"WHIRLPOOL"|NA|"A++"|271|24|60|189|73|74|2|234|104|NA|NA|NA|144999|"https://www.mediamarkt.hu/hu/product/_whirlpool-w7-821o-ox-h-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294006.html"|1294006|"mediamarkt"|537
"WHIRLPOOL W7 821O OX"|"grey"|"WHIRLPOOL W7 821O OX No Frost kombinált hûtõszekrény"|"WHIRLPOOL"|"Refrigerator"|"A++"|271|24|60|189|68|74|2|234|104|NA|NA|NA|149999|"https://www.mediamarkt.hu/hu/product/_whirlpool-w7-821o-ox-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294005.html"|1294005|"mediamarkt"|537
"WHIRLPOOL W7 821O OX"|"grey"|"Whirlpool W7 821O OX alulfagyasztós hûtõszekrény, inox, A++"|"WHIRLPOOL"|"Refrigerator"|"A++"|271|24|60|189|68|74|2|248|104|129990|"https://edigital.hu/alulfagyasztos-huto/whirlpool-w7-821o-ox-alulfagyasztos-hutoszekreny-inox-p641093"|641093|NA|NA|NA|"edigital"|537
"WHIRLPOOL W7 831T MX"|"grey"|"WHIRLPOOL W7 831T MX No Frost kombinált hûtõszekrény"|"WHIRLPOOL"|"Refrigerator"|"A+++"|181|24|60|189|68|84|2|234|104|NA|NA|NA|170899|"https://www.mediamarkt.hu/hu/product/_whirlpool-w7-831t-mx-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294008.html"|1294008|"mediamarkt"|538
"WHIRLPOOL W7 831T OX"|"grey"|"WHIRLPOOL W7 831T OX H No Frost kombinált hûtõszekrény"|"WHIRLPOOL"|NA|"A+++"|181|24|60|189|68|84|2|215|104|NA|NA|NA|179999|"https://www.mediamarkt.hu/hu/product/_whirlpool-w7-831t-ox-h-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294009.html"|1294009|"mediamarkt"|539
"WHIRLPOOL W7 831T OX"|"grey"|"Whirlpool W7 831T OX H alulfagyasztós hûtõszekrény, inox, A+++"|"WHIRLPOOL"|"Refrigerator"|"A+++"|181|24|60|189|68|84|2|215|104|179990|"https://edigital.hu/alulfagyasztos-huto/whirlpool-w7-831t-ox-h-alulfagyasztos-hutoszekreny-inox-p641095"|641095|NA|NA|NA|"edigital"|539
"WHIRLPOOL W7 921O K"|"black"|"WHIRLPOOL W7 921O K AQUA No Frost kombinált hûtõszekrény"|"WHIRLPOOL"|"Refrigerator"|"A++"|278|24|60|201|68|82|2|256|104|NA|NA|NA|154999|"https://www.mediamarkt.hu/hu/product/_whirlpool-w7-921o-k-aqua-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294014.html"|1294014|"mediamarkt"|540
"WHIRLPOOL W7 921O OX"|"grey"|"WHIRLPOOL W7 921O OX H No Frost kombinált hûtõszekrény"|"WHIRLPOOL"|"Refrigerator"|"A++"|281|24|60|201|73|82|2|264|104|NA|NA|NA|169999|"https://www.mediamarkt.hu/hu/product/_whirlpool-w7-921o-ox-h-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294011.html"|1294011|"mediamarkt"|541
"WHIRLPOOL W7 921O OX"|"grey"|"WHIRLPOOL W7 921O OX No Frost kombinált hûtõszekrény"|"WHIRLPOOL"|"Refrigerator"|"A++"|281|24|60|201|68|72|2|264|104|NA|NA|NA|154999|"https://www.mediamarkt.hu/hu/product/_whirlpool-w7-921o-ox-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294010.html"|1294010|"mediamarkt"|541
"WHIRLPOOL W7 921O OX"|"grey"|"Whirlpool W7 921O OX alulfagyasztós hûtõszekrény, inox, A++"|"WHIRLPOOL"|"Refrigerator"|"A++"|281|24|60|200|68|72|2|264|104|149990|"https://edigital.hu/alulfagyasztos-huto/whirlpool-w7-921o-ox-alulfagyasztos-hutoszekreny-inox-p641096"|641096|NA|NA|NA|"edigital"|541
"WHIRLPOOL W7 931T OX"|"grey"|"WHIRLPOOL W7 931T OX H No Frost kombinált hûtõszekrény"|"WHIRLPOOL"|"Refrigerator"|"A+++"|187|24|60|201|73|92|2|264|104|NA|NA|NA|189999|"https://www.mediamarkt.hu/hu/product/_whirlpool-w7-931t-ox-h-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294013.html"|1294013|"mediamarkt"|542
"WHIRLPOOL W7 931T W"|"white"|"WHIRLPOOL W7 931T W No Frost kombinált hûtõszekrény"|"WHIRLPOOL"|"Refrigerator"|"A+++"|187|24|60|201|68|92|2|264|104|NA|NA|NA|169799|"https://www.mediamarkt.hu/hu/product/_whirlpool-w7-931t-w-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294012.html"|1294012|"mediamarkt"|543
"WHIRLPOOL W7 931T W"|"white"|"Whirlpool W7 931T W alulfagyasztós hûtõszekrény, A+++ - [Újszerû]"|"WHIRLPOOL"|"Refrigerator"|"A+++"|187|NA|60|200|68|92|2|264|104|144490|"https://edigital.hu/alulfagyasztos-huto/whirlpool-w7-931t-w-alulfagyasztos-hutoszekreny-ujszeru-p713012"|713012|NA|NA|NA|"edigital"|543
"WHIRLPOOL W84BE 72 X"|"grey"|"WHIRLPOOL W84BE 72 X No Frost kombinált hûtõszekrény"|"WHIRLPOOL"|"Refrigerator"|"A++"|365|24|84|186|75|114|2|396|162|NA|NA|NA|344799|"https://www.mediamarkt.hu/hu/product/_whirlpool-w84be-72-x-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294020.html"|1294020|"mediamarkt"|544
"WHIRLPOOL W9 821D OX"|"grey"|"WHIRLPOOL W9 821D OX H No Frost kombinált hûtõszekrény"|"WHIRLPOOL"|"Refrigerator"|"A++"|262|24|60|189|69|67|2|221|97|NA|NA|NA|181996|"https://www.mediamarkt.hu/hu/product/_whirlpool-w9-821d-ox-h-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294015.html"|1294015|"mediamarkt"|545
"WHIRLPOOL W9 931D IX"|"grey"|"WHIRLPOOL W9 931D IX No Frost kombinált hûtõszekrény"|"WHIRLPOOL"|"Refrigerator"|"A+++"|180|24|60|201|66|86|2|251|97|NA|NA|NA|222999|"https://www.mediamarkt.hu/hu/product/_whirlpool-w9-931d-ix-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294016.html"|1294016|"mediamarkt"|546
"WHIRLPOOL W9 931D KS"|"black"|"WHIRLPOOL W9 931D KS No Frost kombinált hûtõszekrény"|"WHIRLPOOL"|"Refrigerator"|"A+++"|180|24|60|201|66|86|2|251|97|NA|NA|NA|231999|"https://www.mediamarkt.hu/hu/product/_whirlpool-w9-931d-ks-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294017.html"|1294017|"mediamarkt"|547
"WHIRLPOOL WHE31352 FO fagyasztóláda"|"white"|"WHIRLPOOL WHE31352 FO fagyasztóláda"|"WHIRLPOOL"|"Freezer"|"A++"|218|24|118|92|70|42|NA|NA|311|NA|NA|NA|120999|"https://www.mediamarkt.hu/hu/product/_whirlpool-whe31352-fo-fagyaszt%C3%B3l%C3%A1da-1298417.html"|1298417|"mediamarkt"|548
"WHIRLPOOL WHE39352 FO fagyasztóláda"|"white"|"WHIRLPOOL WHE39352 FO fagyasztóláda"|"WHIRLPOOL"|"Freezer"|"A++"|250|24|144|92|77|49|NA|NA|390|NA|NA|NA|129799|"https://www.mediamarkt.hu/hu/product/_whirlpool-whe39352-fo-fagyaszt%C3%B3l%C3%A1da-1298416.html"|1298416|"mediamarkt"|549
"WHIRLPOOL WHM 3911 Premium"|"white"|"WHIRLPOOL WHM 3911 Premium Selection fagyasztóláda +10 év kompresszor garancia"|"WHIRLPOOL"|NA|"A+"|334|24|141|92|70|49|NA|NA|390|NA|NA|NA|113999|"https://www.mediamarkt.hu/hu/product/_whirlpool-whm-3911-premium-selection-fagyaszt%C3%B3l%C3%A1da-10-%C3%A9v-kompresszor-garancia-1095824.html"|1095824|"mediamarkt"|550
"WHIRLPOOL WHM22113 fagyasztóláda +10"|"white"|"WHIRLPOOL WHM22113 fagyasztóláda +10 év kompresszor garancia"|"WHIRLPOOL"|"Freezer"|"A+++"|120|24|118|92|70|48|NA|NA|215|NA|NA|NA|122996|"https://www.mediamarkt.hu/hu/product/_whirlpool-whm22113-fagyaszt%C3%B3l%C3%A1da-10-%C3%A9v-kompresszor-garancia-1166018.html"|1166018|"mediamarkt"|551
"WHIRLPOOL WHM25112 Premium Selection"|"white"|"WHIRLPOOL WHM25112 Premium Selection fagyasztóláda +10 év kompresszor garancia"|"WHIRLPOOL"|"Freezer"|"A++"|194|24|101|92|70|40|NA|NA|251|NA|NA|NA|98999|"https://www.mediamarkt.hu/hu/product/_whirlpool-whm25112-premium-selection-fagyaszt%C3%B3l%C3%A1da-10-%C3%A9v-kompresszor-garancia-1096080.html"|1096080|"mediamarkt"|552
"WHIRLPOOL WHM4611 Premium Selection"|"white"|"WHIRLPOOL WHM4611 Premium Selection fagyasztóláda +10 év motor garancia"|"WHIRLPOOL"|NA|"A+"|343|24|141|92|70|50|NA|NA|437|NA|NA|NA|122996|"https://www.mediamarkt.hu/hu/product/_whirlpool-whm4611-premium-selection-fagyaszt%C3%B3l%C3%A1da-10-%C3%A9v-motor-garancia-1096081.html"|1096081|"mediamarkt"|553
"WHIRLPOOL WHS 2121 fagyasztóláda"|"white"|"WHIRLPOOL WHS 2121 fagyasztóláda"|"WHIRLPOOL"|"Freezer"|"A+"|224|24|81|87|64|29|NA|NA|204|NA|NA|NA|72996|"https://www.mediamarkt.hu/hu/product/_whirlpool-whs-2121-fagyaszt%C3%B3l%C3%A1da-1254287.html"|1254287|"mediamarkt"|554
"WHIRLPOOL WQ9 B2L side"|"grey"|"WHIRLPOOL WQ9 B2L side by side hûtõszekrény"|"WHIRLPOOL"|"Refrigerator"|"A++"|381|24|91|187|70|118|4|384|207|NA|NA|NA|404999|"https://www.mediamarkt.hu/hu/product/_whirlpool-wq9-b2l-side-by-side-h%C5%B1t%C5%91szekr%C3%A9ny-1294019.html"|1294019|"mediamarkt"|555
"WHIRLPOOL WQ9 E1L No"|"grey"|"WHIRLPOOL WQ9 E1L No Frost side by side hûtõszekrény"|"WHIRLPOOL"|"Refrigerator"|"A+"|475|24|91|188|70|118|4|384|207|NA|NA|NA|337999|"https://www.mediamarkt.hu/hu/product/_whirlpool-wq9-e1l-no-frost-side-by-side-h%C5%B1t%C5%91szekr%C3%A9ny-1261457.html"|1261457|"mediamarkt"|556
"Whirlpool AFB 1840 beépíthetõ"|NA|"Whirlpool AFB 1840 beépíthetõ fagyasztószekrény, A+"|"WHIRLPOOL"|"Freezer"|"A+"|308|24|56|178|56|NA|1|0|210|169990|"https://edigital.hu/beepitheto-huto/whirlpool-afb-1840-beepitheto-fagyasztoszekreny-p508922"|508922|NA|NA|NA|"edigital"|557
"Whirlpool AFB 828/A+ Beépíthetõ"|"white"|"Whirlpool AFB 828/A+ Beépíthetõ fagyasztószekrény"|"WHIRLPOOL"|"Freezer"|"A+"|186|24|60|82|54|NA|NA|0|94|109990|"https://edigital.hu/fagyasztoszekreny/whirlpool-afb-828-beepitheto-fagyasztoszekreny-p264220"|264220|NA|NA|NA|"edigital"|558
"Whirlpool AFB 9720 A+"|"grey"|"Whirlpool AFB 9720 A+ beépíthetõ fagyasztószekrény, A+"|"WHIRLPOOL"|"Freezer"|"A+"|202|24|56|88|56|NA|1|0|100|104990|"https://edigital.hu/beepitheto-huto/whirlpool-afb-9720-beepitheto-fagyasztoszekreny-p508921"|508921|NA|NA|NA|"edigital"|559
"Whirlpool ARG 18081 A++"|"grey"|"Whirlpool ARG 18081 A++ beépíthetõ hûtõszekrény,"|"WHIRLPOOL"|"Refrigerator"|"A++"|115|24|54|177|54|NA|1|318|0|194990|"https://edigital.hu/beepitheto-huto/whirlpool-arg-18081-beepitheto-hutoszekreny-p508909"|508909|NA|NA|NA|"edigital"|560
"Whirlpool ARG 18470 beépíthetõ"|"grey"|"Whirlpool ARG 18470 beépíthetõ hûtõszekrény, A+"|"WHIRLPOOL"|"Refrigerator"|"A+"|280|24|54|177|54|NA|1|262|30|164990|"https://edigital.hu/beepitheto-huto/whirlpool-arg-18470-beepitheto-hutoszekreny-p508910"|508910|NA|NA|NA|"edigital"|561
"Whirlpool ARG 451/A+ Beépíthetõ"|NA|"Whirlpool ARG 451/A+ Beépíthetõ hûtõszekrény"|"WHIRLPOOL"|"Refrigerator"|"A+"|118|24|56|87|56|42|1|130|0|59990|"https://edigital.hu/beepitheto-huto/whirlpool-arg-451-beepitheto-hutoszekreny-p264205"|264205|NA|NA|NA|"edigital"|562
