item_name_short	item_name	producer	type	energy_class	energy_consumption	guarantee_month	colour	width_cm	height_cm	depth_cm	weight_kg	n_doors	cooling_capacity_l	freezing_capacity_l	item_price_edigital	website_category_edigital	link_edigital	articleID_edigital	item_price_mediamarkt	website_category_mediamarkt	link_mediamarkt	articleID_mediamarkt
CANDY CVRDS 6174RH	CANDY CVRDS 6174RH felülfagyasztós kombinált hűtőszekrény	CANDY	NA	A++	NA	24	red	60 cm	175 cm	64 cm	62	2	241 l	63 l	NA	NA	NA	NA	204999	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_candy-cvrds-6174rh-fel%C3%BClfagyaszt%C3%B3s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1292926.html	1292926
CASO WineDuett 21	CASO WineDuett 21 (630) borhűtő	CASO	Wine refrigerator	B	168 kWh	24	grey	35 cm	81 cm	51 cm	20.5 kg	NA	60 l	NA	NA	NA	NA	NA	109896	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_caso-wineduett-21-630-borh%C5%B1t%C5%91-1175468.html	1175468
CANDY CCOUS 6172WH	Candy CCOUS 6172WH fagyasztószekrény	CANDY	Freezer	A+	252 kWh/év	24	white	60 cm	170 cm	60 cm	53 kg	1 db	nincs hűtő rész	225 l	84 990 Ft	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/candy-ccous-6172wh-fagyasztoszekreny-p502559	502559	NA	NA	NA	NA
CANDY CCTOS 482	Candy CCTOS 482 hűtőszekrény	CANDY	Refrigerator	A+	NA	24	white	48	84	50	NA	NA	77 l	10 l	42 990 Ft	edigital_refrigerator	https://edigital.hu/egyajtos-huto/candy-cctos-482-hutoszekreny-p402289	402289	NA	NA	NA	NA
Candy CCTOS 544	Candy CCTOS 544 WH hűtőszekrény A++	CANDY	Refrigerator	A++	135	24	white	55	85	58	27	1 db	95 l	14 l	54 990 Ft	edigital_refrigerator	https://edigital.hu/egyajtos-huto/candy-cctos-544-wh-hutoszekreny-p449238	449238	NA	NA	NA	NA
Candy CCVB 60D	Candy CCVB 60D beépíthető borhűtő	CANDY	Wine refrigerator	D	NA	24	black	59,5	81	57	27	2 db	116 l	NA	219 990 Ft	edigital_refrigerator	https://edigital.hu/borhuto/candy-ccvb-60d-beepitheto-borhuto-p599091	599091	NA	NA	NA	NA
Candy CFDN 180	Candy CFDN 180 EU side by side hűtőszekrény, inox	CANDY	Refrigerator	A+	332 kWh/év	24	grey	79	181,5	68,5	115	4 db	278 l	144 l	239 990 Ft	edigital_refrigerator	https://edigital.hu/side-side-huto/candy-cfdn-180-eu-side-side-hutoszekreny-inox-p642454	642454	NA	NA	NA	NA
Candy CHSB 6186	Candy CHSB 6186 X alulfagyasztós hűtőszekrény, inox, A+++	CANDY	Refrigerator	A+++	147 kWh/év	24	grey	60	185	60,5	58	2 db	223 l	84 l	129 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/candy-chsb-6186-x-alulfagyasztos-hutoszekreny-inox-p682801	682801	NA	NA	NA	NA
Candy CMCS 5154X	Candy CMCS 5154X alulfagyasztós hűtőszekrény, A++	CANDY	Refrigerator	A++	235 kWh / év	24	grey	54,5 cm	150 cm	56 cm	NA	2 db	143 l	51 l	79 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/candy-cmcs-5154x-alulfagyasztos-hutoszekreny-p576223	576223	NA	NA	NA	NA
CANDY CMDDS 5144WH	Candy CMDDS 5144WH felülfagyasztós hűtőszekrény, A++	CANDY	Refrigerator	A++	0,466 kWh/nap	24	white	55	143	55	43	2 db	168 l	42 l	69 990 Ft	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/candy-cmdds-5144wh-felulfagyasztos-hutoszekreny-p584170	584170	NA	NA	NA	NA
Candy CMFM 5144	Candy CMFM 5144 W alulfagyasztós hűtőszekrény, A++	CANDY	Refrigerator	A++	156 kWh / év	24	white	50 cm	144 cm	54 cm	NA	2 db	119 l	42 l	74 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/candy-cmfm-5144-w-alulfagyasztos-hutoszekreny-p576218	576218	NA	NA	NA	NA
CANDY CMGN 6184B	Candy CMGN 6184B alulfagyasztós hűtőszekrény, A++ fekete üvegajtó	CANDY	Refrigerator	A++	242 (éves)	24	white	59,5	186	63,5	76	2 db	223 l	94 l	169 900 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/candy-cmgn-6184b-alulfagyasztos-hutoszekreny-fekete-uvegajto-p607954	607954	NA	NA	NA	NA
CANDY CMGN 6184W	Candy CMGN 6184W alulfagyasztós hűtőszekrény, A++ fehér üvegajtóval	CANDY	Refrigerator	A++	242 (éves)	24	white	59,5	186	63,5	76	2 db	223 l	94 l	119 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/candy-cmgn-6184w-alulfagyasztos-hutoszekreny-feher-uvegajtoval-p607952	607952	NA	NA	NA	NA
CANDY CTLP130	Candy CTLP130 egyajtós hűtőszekrény	CANDY	Refrigerator	A+	112 kWh/év	24	white	48	85	50	22 kg	1 db	112 l	NA	39 990 Ft	edigital_refrigerator	https://edigital.hu/egyajtos-huto/candy-ctlp130-egyajtos-hutoszekreny-p651802	651802	NA	NA	NA	NA
Caso WineComfort 24	Caso WineComfort 24 borhűtő (645)	CASO	Wine refrigerator	A	139 kWh	36	NA	39,5	87,5	59,5	35,65	1 db	NA	NA	199 990 Ft	edigital_refrigerator	https://edigital.hu/borhuto/caso-winecomfort-24-borhuto-645-p626113	626113	NA	NA	NA	NA
Caso WineComfort 66	Caso WineComfort 66 borhűtő (660)	CASO	Wine refrigerator	A	150 kWh/év	36	NA	59,5	103,5	67,5	56,7	2 db	66 palackos	NA	299 990 Ft	edigital_refrigerator	https://edigital.hu/borhuto/caso-winecomfort-66-borhuto-660-p626115	626115	NA	NA	NA	NA
Caso Wineduett	Caso Wineduett Touch 12 borhűtő, fekete (625)	CASO	Wine refrigerator	B	140 W	36	black	34,5 cm	52,5 cm	51,0 cm	13,8 kg	1 db	NA	NA	89 990 Ft	edigital_refrigerator	https://edigital.hu/borhuto/caso-wineduett-touch-12-borhuto-fekete-625-p626120	626120	NA	NA	NA	NA
Crown CM68B	Crown CM-68B üvegajtós hűtőszekrény, minibár A+	CROWN	Refrigerator	A+	149 kWh / év; 0,41 kWh/nap	12	black	44,5	59,5	47	NA	1 db	68 l	nincs fagyasztó rész	44 990 Ft	edigital_refrigerator	https://edigital.hu/egyajtos-huto/crown-cm-68b-uvegajtos-hutoszekreny-minibar-p663091	663091	NA	NA	NA	NA
Crown CM49B	Crown CM49B hűtőszekrény, minibár A+	CROWN	Refrigerator	A+	106	12	grey	44	51	47	NA	1 db	42 l	4 l	39 990 Ft	edigital_refrigerator	https://edigital.hu/egyajtos-huto/crown-cm49b-hutoszekreny-minibar-p503508	503508	NA	NA	NA	NA
Domo DO913DV	Domo DO913DV fagyasztószekrény, A++	DOMO	Freezer	A++	138	12	white	55	84,5	57	32,15 kg (bruttó)	1 db	nincs hűtő rész	86 l	58 590 Ft	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/domo-do913dv-fagyasztoszekreny-p577162	577162	NA	NA	NA	NA
ELECTROLUX EJ2301AOX2	ELECTROLUX EJ2301AOX2 kombinált hűtőszekrény	ELECTROLUX	Refrigerator	A+	224 kWh	24	grey	55 cm	140 cm	60 cm	44.75 kg	NA	180 l	43 l	NA	NA	NA	NA	82893	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_electrolux-ej2301aox2-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1139715.html	1139715
ELECTROLUX EJ2302AOW2	ELECTROLUX EJ2302AOW2 kombinált hűtőszekrény	ELECTROLUX	Refrigerator	A++	185 kWh	24	white	55 cm	140 cm	60 cm	47 kg	NA	184 l	44 l	NA	NA	NA	NA	79993	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_electrolux-ej2302aow2-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140137.html	1140137
ELECTROLUX EJ2302AOX2	ELECTROLUX EJ2302AOX2 kombinált hűtőszekrény	ELECTROLUX	Refrigerator	A++	185 kWh	24	grey	55 cm	140 cm	60 cm	45.5 kg	NA	184 l	44 l	NA	NA	NA	NA	89993	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_electrolux-ej2302aox2-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1139716.html	1139716
ELECTROLUX EJ2801AOW2	ELECTROLUX EJ2801AOW2 kombinált hűtőszekrény	ELECTROLUX	Refrigerator	A+	240 kWh	24	white	55 cm	160 cm	60 cm	46.95 kg	NA	209 l	50 l	NA	NA	NA	NA	81993	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_electrolux-ej2801aow2-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1139717.html	1139717
ELECTROLUX EJ2801AOX2	ELECTROLUX EJ2801AOX2 kombinált hűtőszekrény	ELECTROLUX	Refrigerator	A+	242 kWh	24	grey	55 cm	159 cm	60 cm	46.95 kg	NA	215 l	50 l	NA	NA	NA	NA	93996	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_electrolux-ej2801aox2-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1139718.html	1139718
ELECTROLUX EN 3454	ELECTROLUX EN 3454 NOW No Frost kombinált hűtőszekrény	ELECTROLUX	Refrigerator	A++	239 kWh	24	white	60 cm	185 cm	65 cm	72.1 kg	NA	220 l	91 l	NA	NA	NA	NA	152796	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_electrolux-en-3454-now-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1171055.html	1171055
ELECTROLUX EN 3601	ELECTROLUX EN 3601 MOW kombinált hűtőszekrény	ELECTROLUX	Refrigerator	A++	239 kWh	24	white	60 cm	185 cm	65 cm	67.1 kg	NA	220 l	109 l	NA	NA	NA	NA	116996	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_electrolux-en-3601-mow-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140299.html	1140299
ELECTROLUX EN 3601	ELECTROLUX EN 3601 MOX kombinált hűtőszekrény	ELECTROLUX	Refrigerator	A++	239 kWh	24	grey	60 cm	185 cm	65 cm	67.1 kg	NA	220 l	109 l	NA	NA	NA	NA	124796	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_electrolux-en-3601-mox-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140300.html	1140300
ELECTROLUX EN3201MOW	ELECTROLUX EN3201MOW kombinált hűtőszekrény	ELECTROLUX	Refrigerator	A++	231 kWh	24	white	59.5 cm	174.5 cm	64.7 cm	64.1 kg	2	194 l	109 l	NA	NA	NA	NA	115993	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_electrolux-en3201mow-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1206345.html	1206345
ELECTROLUX EN3201MOX	ELECTROLUX EN3201MOX kombinált hűtőszekrény	ELECTROLUX	Refrigerator	A++	231 kWh	24	grey	59.5 cm	174.5 cm	64.7 cm	64.1 kg	2	194 l	109 l	NA	NA	NA	NA	125993	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_electrolux-en3201mox-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1206346.html	1206346
ELECTROLUX EN3455MFX	ELECTROLUX EN3455MFX No Frost kombinált hűtőszekrény	ELECTROLUX	Refrigerator	A++	239 kWh	24	grey	60 cm	185 cm	65 cm	68.1 kg	2	220 l	91 l	NA	NA	NA	NA	167793	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_electrolux-en3455mfx-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1235799.html	1235799
ELECTROLUX EN3481MOW	ELECTROLUX EN3481MOW No Frost kombinált hűtőszekrény	ELECTROLUX	Refrigerator	A++	197 kWh	24	white	60 cm	186 cm	65 cm	69 kg	2	230 l	94 l	NA	NA	NA	NA	127799	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_electrolux-en3481mow-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1287119.html	1287119
ELECTROLUX EN3484MOX	ELECTROLUX EN3484MOX No Frost kombinált hűtőszekrény	ELECTROLUX	Refrigerator	NA	263 kWh	24	grey	60 cm	186 cm	65 cm	69 kg	2	230 l	94 l	NA	NA	NA	NA	147899	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_electrolux-en3484mox-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1287120.html	1287120
ELECTROLUX EN3853MOW	ELECTROLUX EN3853MOW No Frost kombinált hűtőszekrény	ELECTROLUX	Refrigerator	A++	254 kWh	24	white	59.5 cm	200.5 cm	64.7 cm	74 kg	2	265 l	92 l	NA	NA	NA	NA	157993	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_electrolux-en3853mow-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1229309.html	1229309
ELECTROLUX EN3854POX	ELECTROLUX EN3854POX No Frost kombinált hűtőszekrény	ELECTROLUX	Refrigerator	A+++	167 kWh	24	grey	59.5 cm	200.5 cm	64.7 cm	80 kg	2	258 l	91 l	NA	NA	NA	NA	222993	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_electrolux-en3854pox-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1206348.html	1206348
ELECTROLUX EN3885MOX	ELECTROLUX EN3885MOX No Frost kombinált hűtőszekrény	ELECTROLUX	Refrigerator	A++	274 kWh	24	grey	60 cm	201 cm	65 cm	NA	2	244 l	94 l	NA	NA	NA	NA	164799	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_electrolux-en3885mox-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1287121.html	1287121
ELECTROLUX ERF 4113	ELECTROLUX ERF 4113 AOW hűtőszekrény	ELECTROLUX	Refrigerator	A++	117 kWh	24	white	60 cm	185 cm	66 cm	61.1 kg	NA	395 l	NA	NA	NA	NA	NA	118996	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_electrolux-erf-4113-aow-h%C5%B1t%C5%91szekr%C3%A9ny-1171052.html	1171052
ELECTROLUX ERF1904FOW	ELECTROLUX ERF1904FOW hűtőszekrény	ELECTROLUX	Refrigerator	A+	199 kWh	24	white	55 cm	105 cm	61 cm	37.5 kg	NA	162 l	18 l	NA	NA	NA	NA	68996	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_electrolux-erf1904fow-h%C5%B1t%C5%91szekr%C3%A9ny-1139711.html	1139711
ELECTROLUX ERF2404FOW	ELECTROLUX ERF2404FOW hűtőszekrény	ELECTROLUX	Refrigerator	A+	215 kWh	24	white	55 cm	125 cm	61 cm	41.5 kg	NA	208 l	18 l	NA	NA	NA	NA	73793	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_electrolux-erf2404fow-h%C5%B1t%C5%91szekr%C3%A9ny-1139713.html	1139713
ELECTROLUX ERF2504AOW	ELECTROLUX ERF2504AOW hűtőszekrény	ELECTROLUX	Refrigerator	A+	130 kWh	24	white	55 cm	125 cm	61 cm	42.18 kg	NA	240 l	NA	NA	NA	NA	NA	74996	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_electrolux-erf2504aow-h%C5%B1t%C5%91szekr%C3%A9ny-1139712.html	1139712
ELECTROLUX ERT 1501	ELECTROLUX ERT 1501 FOW 3 hűtőszekrény	ELECTROLUX	Refrigerator	A+	183 kWh	24	white	55 cm	85 cm	61 cm	33.9 kg	NA	118 l	18 l	NA	NA	NA	NA	60993	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_electrolux-ert-1501-fow-3-h%C5%B1t%C5%91szekr%C3%A9ny-1171050.html	1171050
ELECTROLUX ERT 1502	ELECTROLUX ERT 1502 FOW 3 hűtőszekrény	ELECTROLUX	Refrigerator	A++	147 kWh	24	white	55 cm	85 cm	61 cm	42 kg	NA	118 l	18 l	NA	NA	NA	NA	63993	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_electrolux-ert-1502-fow-3-h%C5%B1t%C5%91szekr%C3%A9ny-1171051.html	1171051
ELECTROLUX ERT 1601	ELECTROLUX ERT 1601 AOW 3 hűtőszekrény	ELECTROLUX	Refrigerator	A+	119 kWh	24	white	55 cm	85 cm	61 cm	32.95 kg	NA	150 l	NA	NA	NA	NA	NA	59793	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_electrolux-ert-1601-aow-3-h%C5%B1t%C5%91szekr%C3%A9ny-1171049.html	1171049
ELECTROLUX EUF 1900	ELECTROLUX EUF 1900 AOW fagyasztószekrény	ELECTROLUX	Freezer	A+	230 kWh	24	white	54.5 cm	125 cm	64 cm	45.75 kg	NA	NA	168 l	NA	NA	NA	NA	90993	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_electrolux-euf-1900-aow-fagyaszt%C3%B3szekr%C3%A9ny-1094311.html	1094311
ELECTROLUX EUF 2704	ELECTROLUX EUF 2704 AOW fagyasztószekrény	ELECTROLUX	NA	A++	216 kWh	24	white	59.5 cm	185 cm	65.8 cm	68.1 kg	NA	NA	245 l	NA	NA	NA	NA	139996	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_electrolux-euf-2704-aow-fagyaszt%C3%B3szekr%C3%A9ny-1148150.html	1148150
ELECTROLUX EUF2047AOW	ELECTROLUX EUF2047AOW fagyasztószekrény	ELECTROLUX	Freezer	A+	258 kWh	24	white	60 cm	154 cm	67 cm	62 kg	NA	NA	180 l	NA	NA	NA	NA	118796	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_electrolux-euf2047aow-fagyaszt%C3%B3szekr%C3%A9ny-1195323.html	1195323
ELECTROLUX EUT 1106	ELECTROLUX EUT 1106 AW 2 fagyasztószekrény	ELECTROLUX	Freezer	A+	185 kWh	24	white	55 cm	85 cm	61 cm	32.7 kg	NA	NA	91 l	NA	NA	NA	NA	61893	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_electrolux-eut-1106-aw-2-fagyaszt%C3%B3szekr%C3%A9ny-1171059.html	1171059
ETA 138890010	ETA 138890010 side by side hűtőszekrény, A+	ETA	Refrigerator	A+	365 kWh / év	24	grey	59,5	177	90,5	83	2 db	291 l	145 l	185 390 Ft	edigital_refrigerator	https://edigital.hu/side-side-huto/eta-138890010-side-side-hutoszekreny-p584211	584211	NA	NA	NA	NA
Electrolux EJ2301AOW2	Electrolux EJ2301AOW2 Kombinált hűtőszekrény, 140 cm, A+	ELECTROLUX	Refrigerator	A+	224 kWh/év	24	white	54,5	140,4	60,4	44,75	2 db	180 l	43 l	73 990 Ft	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/electrolux-ej2301aow2-kombinalt-hutoszekreny-140-cm-p306699	306699	NA	NA	NA	NA
ELECTROLUX EJ2301AOX2	Electrolux EJ2301AOX2 Kombinált hűtőszekrény, 140 cm, A+	ELECTROLUX	Refrigerator	A+	224 kWh/év	24	grey	54,5	140,4	60,4	44,75	2 db	180 l	43 l	84 990 Ft	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/electrolux-ej2301aox2-kombinalt-hutoszekreny-140-cm-p306212	306212	NA	NA	NA	NA
ELECTROLUX EJ2302AOW2	Electrolux EJ2302AOW2 Kombinált hűtőszekrény, 140 cm, A++	ELECTROLUX	Refrigerator	A++	185 kWh/év	24	white	54,5	140,4	60,4	45,55	2 db	184 l	44 l	79 990 Ft	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/electrolux-ej2302aow2-kombinalt-hutoszekreny-140-cm-p362118	362118	NA	NA	NA	NA
ELECTROLUX EJ2302AOX2	Electrolux EJ2302AOX2 Kombinált hűtőszekrény, 140 cm, A++	ELECTROLUX	Refrigerator	A++	185 kWh/év	24	grey	54,5	140,4	60,4	45,55	2 db	184 l	44 l	82 990 Ft	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/electrolux-ej2302aox2-kombinalt-hutoszekreny-140-cm-p364104	364104	NA	NA	NA	NA
ELECTROLUX EJ2801AOW2	Electrolux EJ2801AOW2 Kombinált hűtőszekrény, 160 cm, A+	ELECTROLUX	Refrigerator	A+	242 kWh/év	24	white	54,5	159	60,4	NA	2 db	215 l	50 l	81 990 Ft	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/electrolux-ej2801aow2-kombinalt-hutoszekreny-160-cm-p306700	306700	NA	NA	NA	NA
ELECTROLUX EJ2801AOX2	Electrolux EJ2801AOX2 Kombinált hűtőszekrény, 160 cm, A+	ELECTROLUX	Refrigerator	A+	242 kWh/év	24	grey	54,5	159	60,4	46,95	2 db	215 l	50 l	89 990 Ft	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/electrolux-ej2801aox2-kombinalt-hutoszekreny-160-cm-p306215	306215	NA	NA	NA	NA
Electrolux EJN2301AOW	Electrolux EJN2301AOW Beépíthető kombinált hűtőszekrény, 144 cm, A+	ELECTROLUX	Refrigerator	A+	239 kWh / év	24	white	54	144,1	54,9	42	2 db	180 l	38 l	104 990 Ft	edigital_refrigerator	https://edigital.hu/beepitheto-huto/electrolux-ejn2301aow-beepitheto-kombinalt-hutoszekreny-144-cm-p489427	489427	NA	NA	NA	NA
ELECTROLUX EN3201MOW	Electrolux EN3201MOW Kombinált hűtőszekrény, 175 cm, A++	ELECTROLUX	Refrigerator	A++	231 kWh/év	24	white	59,5	174,5	64,7	64,1	2 db	194 l	109 l	114 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/electrolux-en3201mow-kombinalt-hutoszekreny-175-cm-p419082	419082	NA	NA	NA	NA
ELECTROLUX EN3201MOX	Electrolux EN3201MOX Kombinált hűtőszekrény, 175 cm, A++	ELECTROLUX	Refrigerator	A++	231 kWh/év	24	grey	59,5	174,5	64,7	64,1	2 db	194 l	109 l	124 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/electrolux-en3201mox-kombinalt-hutoszekreny-175-cm-p385778	385778	NA	NA	NA	NA
Electrolux EN3453MOW	Electrolux EN3453MOW Kombinált hűtőszekrény, NoFrost, 185 cm, A++	ELECTROLUX	Refrigerator	A++	239 kWh/év	24	white	59,5 cm	184,5 cm	64,7 cm	68,1 kg (nettó)	2 db	220 l	91 l	137 590 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/electrolux-en3453mow-kombinalt-hutoszekreny-nofrost-185-cm-p542407	542407	NA	NA	NA	NA
Electrolux EN3453MOX	Electrolux EN3453MOX Kombinált hűtőszekrény, NoFrost, 185 cm, A++	ELECTROLUX	Refrigerator	A++	239 kWh/év	24	grey	59,5 cm	184,5 cm	64,7 cm	68,1 kg (nettó)	2 db	220 l	91 l	129 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/electrolux-en3453mox-kombinalt-hutoszekreny-nofrost-185-cm-p542408	542408	NA	NA	NA	NA
Electrolux EN3454NOW	Electrolux EN3454NOW Kombinált hűtőszekrény, NoFrost, 185cm, A++	ELECTROLUX	Refrigerator	A++	242 kWh/év	24	white	59,5	184,5	64,7	72,17	2 db	226 l	92 l	152 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/electrolux-en3454now-kombinalt-hutoszekreny-nofrost-185cm-p419091	419091	NA	NA	NA	NA
ELECTROLUX EN3455MFX	Electrolux EN3455MFX CustomFlex kombinált hűtőszekrény, NoFrost, 185 cm, A++	ELECTROLUX	Refrigerator	A++	239 kwh/év	24	grey	59,5	184,5	64,7	98,1	2 db	220 l	91 l	169 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/electrolux-en3455mfx-customflex-kombinalt-hutoszekreny-nofrost-185-cm-p509162	509162	NA	NA	NA	NA
ELECTROLUX EN3484MOX	Electrolux EN3484MOX Kombinált hűtőszekrény, No Frost, NaturaFresh fiók, 186 cm, A++	ELECTROLUX	Refrigerator	A++	263 kWh/év	24	grey	59,5	186	65	69	2 db	208 l	94 l	147 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/electrolux-en3484mox-kombinalt-hutoszekreny-no-frost-naturafresh-fiok-186-cm-p639038	639038	NA	NA	NA	NA
Electrolux EN3601MOW	Electrolux EN3601MOW Kombinált hűtőszekrény, 185 cm, A++	ELECTROLUX	Refrigerator	A++	239 kWh/év	24	white	59,5	184,5	64,5	67,1	2 db	220 l	109 l	114 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/electrolux-en3601mow-kombinalt-hutoszekreny-185-cm-p419084	419084	NA	NA	NA	NA
Electrolux EN3601MOX	Electrolux EN3601MOX Kombinált hűtőszekrény, 185 cm, A++	ELECTROLUX	Refrigerator	A++	239 kWh/éév	24	grey	59,5	184,5	64,7	66,1	2 db	220 l	109 l	124 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/electrolux-en3601mox-kombinalt-hutoszekreny-185-cm-p412600	412600	NA	NA	NA	NA
ELECTROLUX EN3853MOW	Electrolux EN3853MOW Kombinált hűtőszekrény, NoFrost, 201 cm, A++	ELECTROLUX	Refrigerator	A++	251 kWh/év	24	white	59,5	200,5	64,7	74	2 db	258 l	91 l	134 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/electrolux-en3853mow-kombinalt-hutoszekreny-nofrost-201-cm-p516009	516009	NA	NA	NA	NA
ELECTROLUX EN3854POX	Electrolux EN3854POX Kombinált hűtőszekrény, NoFrost, NaturaFresh fiók, 201 cm, A+++	ELECTROLUX	Refrigerator	A+++	167	24	grey	59,5	200,5	64,7	NA	2 db	258 l	91 l	229 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/electrolux-en3854pox-kombinalt-hutoszekreny-nofrost-naturafresh-fiok-201-cm-p516010	516010	NA	NA	NA	NA
Electrolux EN3855MFX	Electrolux EN3855MFX CustomFlex kombinált hűtőszekrény, NoFrost, 201 cm, A++	ELECTROLUX	Refrigerator	A++	251	24	grey	59,5	200,5	64,7	74	2 db	258 l	91 l	176 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/electrolux-en3855mfx-customflex-kombinalt-hutoszekreny-nofrost-201-cm-p509770	509770	NA	NA	NA	NA
ELECTROLUX EN3885MOX	Electrolux EN3885MOX Kombinált hűtőszekrény, No Frost, NaturaFresh fiók, 201 cm, A++	ELECTROLUX	Refrigerator	A++	274 kWh/év	24	grey	59,5 cm	201 cm	65 cm	73,5 kg	2 db	244 l	94 l	162 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/electrolux-en3885mox-kombinalt-hutoszekreny-no-frost-naturafresh-fiok-201-cm-p639039	639039	NA	NA	NA	NA
Electrolux ENN2800BOW	Electrolux ENN2800BOW Beépíthető kombinált hűtőszekrény, 178 cm, A+	ELECTROLUX	Refrigerator	A+	291 kWh/év	24	white	54	178	55	54	2 db	196 l	72 l	139 990 Ft	edigital_refrigerator	https://edigital.hu/beepitheto-huto/electrolux-enn2800bow-beepitheto-kombinalt-hutoszekreny-178-cm-p636459	636459	NA	NA	NA	NA
